,State,stateFIPS,Date,Total Cases,Incremental Cases,moving_average
13278,LA,22,2020-10-08,170344,515.0,452.0
13329,LA,22,2020-10-09,170625,281.0,492.14285714285717
13380,LA,22,2020-10-10,170625,0.0,372.85714285714283
13431,LA,22,2020-10-11,171742,1117.0,532.4285714285714
13482,LA,22,2020-10-12,171834,92.0,512.2857142857143
13533,LA,22,2020-10-13,172518,684.0,527.8571428571429
13584,LA,22,2020-10-14,172845,327.0,430.85714285714283
13635,LA,22,2020-10-15,173594,749.0,464.2857142857143
13686,LA,22,2020-10-16,174386,792.0,537.2857142857143
13737,LA,22,2020-10-17,174386,0.0,537.2857142857143
13788,LA,22,2020-10-18,175484,1098.0,534.5714285714286
13839,LA,22,2020-10-19,175708,224.0,553.4285714285714
13890,LA,22,2020-10-20,176411,703.0,556.1428571428571
13941,LA,22,2020-10-21,177145,734.0,614.2857142857143
13992,LA,22,2020-10-22,177914,769.0,617.1428571428571
14043,LA,22,2020-10-23,178611,697.0,603.5714285714286
14094,LA,22,2020-10-24,178611,0.0,603.5714285714286
14145,LA,22,2020-10-25,179537,926.0,579.0
14196,LA,22,2020-10-26,179783,246.0,582.1428571428571
14247,LA,22,2020-10-27,180655,872.0,606.2857142857143
14298,LA,22,2020-10-28,181094,439.0,564.1428571428571
14349,LA,22,2020-10-29,181496,402.0,511.7142857142857
14400,LA,22,2020-10-30,181933,437.0,474.57142857142856
14451,LA,22,2020-10-31,181933,0.0,474.57142857142856
14502,LA,22,2020-11-01,182983,1050.0,492.2857142857143
14553,LA,22,2020-11-02,183291,308.0,501.14285714285717
14604,LA,22,2020-11-03,184415,1124.0,537.1428571428571
14655,LA,22,2020-11-04,184820,405.0,532.2857142857143
14706,LA,22,2020-11-05,185508,688.0,573.1428571428571
14757,LA,22,2020-11-06,186378,870.0,635.0
14808,LA,22,2020-11-07,186378,0.0,635.0
14859,LA,22,2020-11-08,187628,1250.0,663.5714285714286
14910,LA,22,2020-11-09,188027,399.0,676.5714285714286
14961,LA,22,2020-11-10,189374,1347.0,708.4285714285714
15012,LA,22,2020-11-11,189374,0.0,650.5714285714286
15063,LA,22,2020-11-12,191567,2193.0,865.5714285714286
15114,LA,22,2020-11-13,194369,2802.0,1141.5714285714287
15165,LA,22,2020-11-14,194369,0.0,1141.5714285714287
15216,LA,22,2020-11-15,194369,0.0,963.0
15267,LA,22,2020-11-16,194369,0.0,906.0
15318,LA,22,2020-11-17,194369,0.0,713.5714285714286
15369,LA,22,2020-11-18,202562,8193.0,1884.0
15420,LA,22,2020-11-19,211521,8959.0,2850.5714285714284
15471,LA,22,2020-11-20,216348,4827.0,3139.8571428571427
15522,LA,22,2020-11-21,216348,0.0,3139.8571428571427
15573,LA,22,2020-11-22,220785,4437.0,3773.714285714286
15624,LA,22,2020-11-23,220785,0.0,3773.714285714286
15675,LA,22,2020-11-24,225276,4491.0,4415.285714285715
15726,LA,22,2020-11-25,225276,0.0,3244.8571428571427
15777,LA,22,2020-11-26,225276,0.0,1965.0
15828,LA,22,2020-11-27,230198,4922.0,1978.5714285714287
15879,LA,22,2020-11-28,231801,1603.0,2207.5714285714284
15930,LA,22,2020-11-29,231801,0.0,1573.7142857142858
15981,LA,22,2020-11-30,232030,229.0,1606.4285714285713
16032,LA,22,2020-12-01,240942,8912.0,2238.0
16083,LA,22,2020-12-02,240942,0.0,2238.0
16134,LA,22,2020-12-03,243677,2735.0,2628.714285714286
16185,LA,22,2020-12-04,246765,3088.0,2366.714285714286
16236,LA,22,2020-12-05,246765,0.0,2137.714285714286
16287,LA,22,2020-12-06,250695,3930.0,2699.1428571428573
16338,LA,22,2020-12-07,251716,1021.0,2812.285714285714
16389,LA,22,2020-12-08,254128,2412.0,1883.7142857142858
16440,LA,22,2020-12-09,258525,4397.0,2511.8571428571427
16491,LA,22,2020-12-10,260918,2393.0,2463.0
16542,LA,22,2020-12-11,263775,2857.0,2430.0
16593,LA,22,2020-12-12,263775,0.0,2430.0
16644,LA,22,2020-12-13,268184,4409.0,2498.4285714285716
16695,LA,22,2020-12-14,269220,1036.0,2500.5714285714284
16746,LA,22,2020-12-15,271888,2668.0,2537.1428571428573
16797,LA,22,2020-12-16,275155,3267.0,2375.714285714286
16848,LA,22,2020-12-17,278930,3775.0,2573.1428571428573
16899,LA,22,2020-12-18,282028,3098.0,2607.5714285714284
16950,LA,22,2020-12-19,282028,0.0,2607.5714285714284
17001,LA,22,2020-12-20,285736,3708.0,2507.4285714285716
21,ME,23,2020-01-22,0,,
72,ME,23,2020-01-23,0,0.0,
123,ME,23,2020-01-24,0,0.0,
174,ME,23,2020-01-25,0,0.0,
225,ME,23,2020-01-26,0,0.0,
276,ME,23,2020-01-27,0,0.0,
327,ME,23,2020-01-28,0,0.0,
378,ME,23,2020-01-29,0,0.0,0.0
429,ME,23,2020-01-30,0,0.0,0.0
480,ME,23,2020-01-31,0,0.0,0.0
531,ME,23,2020-02-01,0,0.0,0.0
582,ME,23,2020-02-02,0,0.0,0.0
633,ME,23,2020-02-03,0,0.0,0.0
684,ME,23,2020-02-04,0,0.0,0.0
735,ME,23,2020-02-05,0,0.0,0.0
786,ME,23,2020-02-06,0,0.0,0.0
837,ME,23,2020-02-07,0,0.0,0.0
888,ME,23,2020-02-08,0,0.0,0.0
939,ME,23,2020-02-09,0,0.0,0.0
990,ME,23,2020-02-10,0,0.0,0.0
1041,ME,23,2020-02-11,0,0.0,0.0
1092,ME,23,2020-02-12,0,0.0,0.0
1143,ME,23,2020-02-13,0,0.0,0.0
1194,ME,23,2020-02-14,0,0.0,0.0
1245,ME,23,2020-02-15,0,0.0,0.0
1296,ME,23,2020-02-16,0,0.0,0.0
1347,ME,23,2020-02-17,0,0.0,0.0
1398,ME,23,2020-02-18,0,0.0,0.0
1449,ME,23,2020-02-19,0,0.0,0.0
1500,ME,23,2020-02-20,0,0.0,0.0
1551,ME,23,2020-02-21,0,0.0,0.0
1602,ME,23,2020-02-22,0,0.0,0.0
1653,ME,23,2020-02-23,0,0.0,0.0
1704,ME,23,2020-02-24,0,0.0,0.0
1755,ME,23,2020-02-25,0,0.0,0.0
1806,ME,23,2020-02-26,0,0.0,0.0
1857,ME,23,2020-02-27,0,0.0,0.0
1908,ME,23,2020-02-28,0,0.0,0.0
1959,ME,23,2020-02-29,0,0.0,0.0
2010,ME,23,2020-03-01,0,0.0,0.0
2061,ME,23,2020-03-02,0,0.0,0.0
2112,ME,23,2020-03-03,0,0.0,0.0
2163,ME,23,2020-03-04,0,0.0,0.0
2214,ME,23,2020-03-05,0,0.0,0.0
2265,ME,23,2020-03-06,0,0.0,0.0
2316,ME,23,2020-03-07,0,0.0,0.0
2367,ME,23,2020-03-08,0,0.0,0.0
2418,ME,23,2020-03-09,0,0.0,0.0
2469,ME,23,2020-03-10,0,0.0,0.0
2520,ME,23,2020-03-11,0,0.0,0.0
2571,ME,23,2020-03-12,1,1.0,0.14285714285714285
2622,ME,23,2020-03-13,2,1.0,0.2857142857142857
2673,ME,23,2020-03-14,2,0.0,0.2857142857142857
2724,ME,23,2020-03-15,2,0.0,0.2857142857142857
2775,ME,23,2020-03-16,16,14.0,2.2857142857142856
2826,ME,23,2020-03-17,28,12.0,4.0
2877,ME,23,2020-03-18,35,7.0,5.0
2928,ME,23,2020-03-19,39,4.0,5.428571428571429
2979,ME,23,2020-03-20,54,15.0,7.428571428571429
3030,ME,23,2020-03-21,67,13.0,9.285714285714286
3081,ME,23,2020-03-22,81,14.0,11.285714285714286
3132,ME,23,2020-03-23,102,21.0,12.285714285714286
3183,ME,23,2020-03-24,118,16.0,12.857142857142858
3234,ME,23,2020-03-25,140,22.0,15.0
3285,ME,23,2020-03-26,154,14.0,16.428571428571427
3336,ME,23,2020-03-27,165,11.0,15.857142857142858
3387,ME,23,2020-03-28,208,43.0,20.142857142857142
3438,ME,23,2020-03-29,248,40.0,23.857142857142858
3489,ME,23,2020-03-30,270,22.0,24.0
3540,ME,23,2020-03-31,270,0.0,21.714285714285715
3591,ME,23,2020-04-01,337,67.0,28.142857142857142
3642,ME,23,2020-04-02,368,31.0,30.571428571428573
3693,ME,23,2020-04-03,421,53.0,36.57142857142857
3744,ME,23,2020-04-04,444,23.0,33.714285714285715
3795,ME,23,2020-04-05,459,15.0,30.142857142857142
3846,ME,23,2020-04-06,488,29.0,31.142857142857142
3897,ME,23,2020-04-07,510,22.0,34.285714285714285
3948,ME,23,2020-04-08,529,19.0,27.428571428571427
3999,ME,23,2020-04-09,556,27.0,26.857142857142858
4050,ME,23,2020-04-10,582,26.0,23.0
4101,ME,23,2020-04-11,612,30.0,24.0
4152,ME,23,2020-04-12,629,17.0,24.285714285714285
4203,ME,23,2020-04-13,691,62.0,29.0
4254,ME,23,2020-04-14,731,40.0,31.571428571428573
4305,ME,23,2020-04-15,767,36.0,34.0
4356,ME,23,2020-04-16,791,24.0,33.57142857142857
4407,ME,23,2020-04-17,825,34.0,34.714285714285715
4458,ME,23,2020-04-18,845,20.0,33.285714285714285
4509,ME,23,2020-04-19,864,19.0,33.57142857142857
4560,ME,23,2020-04-20,873,9.0,26.0
4611,ME,23,2020-04-21,886,13.0,22.142857142857142
4662,ME,23,2020-04-22,904,18.0,19.571428571428573
4713,ME,23,2020-04-23,936,32.0,20.714285714285715
4764,ME,23,2020-04-24,964,28.0,19.857142857142858
4815,ME,23,2020-04-25,987,23.0,20.285714285714285
4866,ME,23,2020-04-26,1012,25.0,21.142857142857142
4917,ME,23,2020-04-27,1020,8.0,21.0
4968,ME,23,2020-04-28,1037,17.0,21.571428571428573
5019,ME,23,2020-04-29,1052,15.0,21.142857142857142
5070,ME,23,2020-04-30,1093,41.0,22.428571428571427
5121,ME,23,2020-05-01,1121,28.0,22.428571428571427
5172,ME,23,2020-05-02,1151,30.0,23.428571428571427
5223,ME,23,2020-05-03,1184,33.0,24.571428571428573
5274,ME,23,2020-05-04,1202,18.0,26.0
5325,ME,23,2020-05-05,1225,23.0,26.857142857142858
5376,ME,23,2020-05-06,1253,28.0,28.714285714285715
5427,ME,23,2020-05-07,1327,74.0,33.42857142857143
5478,ME,23,2020-05-08,1367,40.0,35.142857142857146
5529,ME,23,2020-05-09,1406,39.0,36.42857142857143
5580,ME,23,2020-05-10,1432,26.0,35.42857142857143
5631,ME,23,2020-05-11,1455,23.0,36.142857142857146
5682,ME,23,2020-05-12,1470,15.0,35.0
5733,ME,23,2020-05-13,1508,38.0,36.42857142857143
5784,ME,23,2020-05-14,1562,54.0,33.57142857142857
5835,ME,23,2020-05-15,1599,37.0,33.142857142857146
5886,ME,23,2020-05-16,1644,45.0,34.0
5937,ME,23,2020-05-17,1680,36.0,35.42857142857143
5988,ME,23,2020-05-18,1710,30.0,36.42857142857143
6039,ME,23,2020-05-19,1739,29.0,38.42857142857143
6090,ME,23,2020-05-20,1816,77.0,44.0
6141,ME,23,2020-05-21,1873,57.0,44.42857142857143
6192,ME,23,2020-05-22,1944,71.0,49.285714285714285
6243,ME,23,2020-05-23,1971,27.0,46.714285714285715
6294,ME,23,2020-05-24,1988,17.0,44.0
6345,ME,23,2020-05-25,2000,12.0,41.42857142857143
6396,ME,23,2020-05-26,2107,107.0,52.57142857142857
6447,ME,23,2020-05-27,2132,25.0,45.142857142857146
6498,ME,23,2020-05-28,2182,50.0,44.142857142857146
6549,ME,23,2020-05-29,2219,37.0,39.285714285714285
6600,ME,23,2020-05-30,2274,55.0,43.285714285714285
6651,ME,23,2020-05-31,2318,44.0,47.142857142857146
6702,ME,23,2020-06-01,2344,26.0,49.142857142857146
6753,ME,23,2020-06-02,2373,29.0,38.0
6804,ME,23,2020-06-03,2411,38.0,39.857142857142854
6855,ME,23,2020-06-04,2441,30.0,37.0
6906,ME,23,2020-06-05,2477,36.0,36.857142857142854
6957,ME,23,2020-06-06,2523,46.0,35.57142857142857
7008,ME,23,2020-06-07,2568,45.0,35.714285714285715
7059,ME,23,2020-06-08,2586,18.0,34.57142857142857
7110,ME,23,2020-06-09,2604,18.0,33.0
7161,ME,23,2020-06-10,2634,30.0,31.857142857142858
7212,ME,23,2020-06-11,2665,31.0,32.0
7263,ME,23,2020-06-12,2716,51.0,34.142857142857146
7314,ME,23,2020-06-13,2754,38.0,33.0
7365,ME,23,2020-06-14,2790,36.0,31.714285714285715
7416,ME,23,2020-06-15,2805,15.0,31.285714285714285
7467,ME,23,2020-06-16,2815,10.0,30.142857142857142
7518,ME,23,2020-06-17,2833,18.0,28.428571428571427
7569,ME,23,2020-06-18,2874,41.0,29.857142857142858
7620,ME,23,2020-06-19,2910,36.0,27.714285714285715
7671,ME,23,2020-06-20,2935,25.0,25.857142857142858
7722,ME,23,2020-06-21,2955,20.0,23.571428571428573
7773,ME,23,2020-06-22,2968,13.0,23.285714285714285
7824,ME,23,2020-06-23,2993,25.0,25.428571428571427
7875,ME,23,2020-06-24,3012,19.0,25.571428571428573
7926,ME,23,2020-06-25,3096,84.0,31.714285714285715
7977,ME,23,2020-06-26,3150,54.0,34.285714285714285
8028,ME,23,2020-06-27,3150,0.0,30.714285714285715
8079,ME,23,2020-06-28,3185,35.0,32.857142857142854
8130,ME,23,2020-06-29,3217,32.0,35.57142857142857
8181,ME,23,2020-06-30,3288,71.0,42.142857142857146
8232,ME,23,2020-07-01,3320,32.0,44.0
8283,ME,23,2020-07-02,3320,0.0,32.0
8334,ME,23,2020-07-03,3393,73.0,34.714285714285715
8385,ME,23,2020-07-04,3410,17.0,37.142857142857146
8436,ME,23,2020-07-05,3420,10.0,33.57142857142857
8487,ME,23,2020-07-06,3434,14.0,31.0
8538,ME,23,2020-07-07,3455,21.0,23.857142857142858
8589,ME,23,2020-07-08,3480,25.0,22.857142857142858
8640,ME,23,2020-07-09,3492,12.0,24.571428571428573
8691,ME,23,2020-07-10,3492,0.0,14.142857142857142
8742,ME,23,2020-07-11,3527,35.0,16.714285714285715
8793,ME,23,2020-07-12,3553,26.0,19.0
8844,ME,23,2020-07-13,3561,8.0,18.142857142857142
8895,ME,23,2020-07-14,3574,13.0,17.0
8946,ME,23,2020-07-15,3592,18.0,16.0
8997,ME,23,2020-07-16,3630,38.0,19.714285714285715
9048,ME,23,2020-07-17,3638,8.0,20.857142857142858
9099,ME,23,2020-07-18,3638,0.0,15.857142857142858
9150,ME,23,2020-07-19,3658,20.0,15.0
9201,ME,23,2020-07-20,3682,24.0,17.285714285714285
9252,ME,23,2020-07-21,3695,13.0,17.285714285714285
9303,ME,23,2020-07-22,3719,24.0,18.142857142857142
9354,ME,23,2020-07-23,3731,12.0,14.428571428571429
9405,ME,23,2020-07-24,3754,23.0,16.571428571428573
9456,ME,23,2020-07-25,3787,33.0,21.285714285714285
9507,ME,23,2020-07-26,3810,23.0,21.714285714285715
9558,ME,23,2020-07-27,3829,19.0,21.0
9609,ME,23,2020-07-28,3836,7.0,20.142857142857142
9660,ME,23,2020-07-29,3864,28.0,20.714285714285715
9711,ME,23,2020-07-30,3886,22.0,22.142857142857142
9762,ME,23,2020-07-31,3908,22.0,22.0
9813,ME,23,2020-08-01,3930,22.0,20.428571428571427
9864,ME,23,2020-08-02,3950,20.0,20.0
9915,ME,23,2020-08-03,3964,14.0,19.285714285714285
9966,ME,23,2020-08-04,3972,8.0,19.428571428571427
10017,ME,23,2020-08-05,3988,16.0,17.714285714285715
10068,ME,23,2020-08-06,3994,6.0,15.428571428571429
10119,ME,23,2020-08-07,4012,18.0,14.857142857142858
10170,ME,23,2020-08-08,4023,11.0,13.285714285714286
10221,ME,23,2020-08-09,4039,16.0,12.714285714285714
10272,ME,23,2020-08-10,4047,8.0,11.857142857142858
10323,ME,23,2020-08-11,4050,3.0,11.142857142857142
10374,ME,23,2020-08-12,4069,19.0,11.571428571428571
10425,ME,23,2020-08-13,4088,19.0,13.428571428571429
10476,ME,23,2020-08-14,4115,27.0,14.714285714285714
10527,ME,23,2020-08-15,4138,23.0,16.428571428571427
10578,ME,23,2020-08-16,4162,24.0,17.571428571428573
10629,ME,23,2020-08-17,4191,29.0,20.571428571428573
10680,ME,23,2020-08-18,4207,16.0,22.428571428571427
10731,ME,23,2020-08-19,4233,26.0,23.428571428571427
10782,ME,23,2020-08-20,4252,19.0,23.428571428571427
10833,ME,23,2020-08-21,4285,33.0,24.285714285714285
10884,ME,23,2020-08-22,4317,32.0,25.571428571428573
10935,ME,23,2020-08-23,4334,17.0,24.571428571428573
10986,ME,23,2020-08-24,4355,21.0,23.428571428571427
11037,ME,23,2020-08-25,4367,12.0,22.857142857142858
11088,ME,23,2020-08-26,4387,20.0,22.0
11139,ME,23,2020-08-27,4412,25.0,22.857142857142858
11190,ME,23,2020-08-28,4433,21.0,21.142857142857142
11241,ME,23,2020-08-29,4489,56.0,24.571428571428573
11292,ME,23,2020-08-30,4510,21.0,25.142857142857142
11343,ME,23,2020-08-31,4525,15.0,24.285714285714285
11394,ME,23,2020-09-01,4547,22.0,25.714285714285715
11445,ME,23,2020-09-02,4566,19.0,25.571428571428573
11496,ME,23,2020-09-03,4616,50.0,29.142857142857142
11547,ME,23,2020-09-04,4632,16.0,28.428571428571427
11598,ME,23,2020-09-05,4632,0.0,20.428571428571427
11649,ME,23,2020-09-06,4632,0.0,17.428571428571427
11700,ME,23,2020-09-07,4712,80.0,26.714285714285715
11751,ME,23,2020-09-08,4712,0.0,23.571428571428573
11802,ME,23,2020-09-09,4758,46.0,27.428571428571427
11853,ME,23,2020-09-10,4787,29.0,24.428571428571427
11904,ME,23,2020-09-11,4827,40.0,27.857142857142858
11955,ME,23,2020-09-12,4860,33.0,32.57142857142857
12006,ME,23,2020-09-13,4899,39.0,38.142857142857146
12057,ME,23,2020-09-14,4913,14.0,28.714285714285715
12108,ME,23,2020-09-15,4936,23.0,32.0
12159,ME,23,2020-09-16,4960,24.0,28.857142857142858
12210,ME,23,2020-09-17,5001,41.0,30.571428571428573
12261,ME,23,2020-09-18,5033,32.0,29.428571428571427
12312,ME,23,2020-09-19,5033,0.0,24.714285714285715
12363,ME,23,2020-09-20,5075,42.0,25.142857142857142
12414,ME,23,2020-09-21,5104,29.0,27.285714285714285
12465,ME,23,2020-09-22,5143,39.0,29.571428571428573
12516,ME,23,2020-09-23,5169,26.0,29.857142857142858
12567,ME,23,2020-09-24,5212,43.0,30.142857142857142
12618,ME,23,2020-09-25,5234,22.0,28.714285714285715
12669,ME,23,2020-09-26,5257,23.0,32.0
12720,ME,23,2020-09-27,5287,30.0,30.285714285714285
12771,ME,23,2020-09-28,5298,11.0,27.714285714285715
12822,ME,23,2020-09-29,5337,39.0,27.714285714285715
12873,ME,23,2020-09-30,5388,51.0,31.285714285714285
12924,ME,23,2020-10-01,5427,39.0,30.714285714285715
12975,ME,23,2020-10-02,5465,38.0,33.0
13026,ME,23,2020-10-03,5483,18.0,32.285714285714285
13077,ME,23,2020-10-04,5516,33.0,32.714285714285715
13128,ME,23,2020-10-05,5540,24.0,34.57142857142857
13179,ME,23,2020-10-06,5561,21.0,32.0
13230,ME,23,2020-10-07,5600,39.0,30.285714285714285
13281,ME,23,2020-10-08,5638,38.0,30.142857142857142
13332,ME,23,2020-10-09,5665,27.0,28.571428571428573
13383,ME,23,2020-10-10,5695,30.0,30.285714285714285
13434,ME,23,2020-10-11,5720,25.0,29.142857142857142
13485,ME,23,2020-10-12,5752,32.0,30.285714285714285
13536,ME,23,2020-10-13,5776,24.0,30.714285714285715
13587,ME,23,2020-10-14,5807,31.0,29.571428571428573
13638,ME,23,2020-10-15,5829,22.0,27.285714285714285
13689,ME,23,2020-10-16,5860,31.0,27.857142857142858
13740,ME,23,2020-10-17,5911,51.0,30.857142857142858
13791,ME,23,2020-10-18,5935,24.0,30.714285714285715
13842,ME,23,2020-10-19,5960,25.0,29.714285714285715
13893,ME,23,2020-10-20,5983,23.0,29.571428571428573
13944,ME,23,2020-10-21,6021,38.0,30.571428571428573
13995,ME,23,2020-10-22,6060,39.0,33.0
14046,ME,23,2020-10-23,6094,34.0,33.42857142857143
14097,ME,23,2020-10-24,6136,42.0,32.142857142857146
14148,ME,23,2020-10-25,6199,63.0,37.714285714285715
14199,ME,23,2020-10-26,6251,52.0,41.57142857142857
14250,ME,23,2020-10-27,6309,58.0,46.57142857142857
14301,ME,23,2020-10-28,6384,75.0,51.857142857142854
14352,ME,23,2020-10-29,6464,80.0,57.714285714285715
14403,ME,23,2020-10-30,6565,101.0,67.28571428571429
14454,ME,23,2020-10-31,6661,96.0,75.0
14505,ME,23,2020-11-01,6711,50.0,73.14285714285714
14556,ME,23,2020-11-02,6798,87.0,78.14285714285714
14607,ME,23,2020-11-03,6925,127.0,88.0
14658,ME,23,2020-11-04,7282,357.0,128.28571428571428
14709,ME,23,2020-11-05,7463,181.0,142.71428571428572
14760,ME,23,2020-11-06,7595,132.0,147.14285714285714
14811,ME,23,2020-11-07,7691,96.0,147.14285714285714
14862,ME,23,2020-11-08,7719,28.0,144.0
14913,ME,23,2020-11-09,8053,334.0,179.28571428571428
14964,ME,23,2020-11-10,8185,132.0,180.0
15015,ME,23,2020-11-11,8393,208.0,158.71428571428572
15066,ME,23,2020-11-12,8635,242.0,167.42857142857142
15117,ME,23,2020-11-13,8790,155.0,170.71428571428572
15168,ME,23,2020-11-14,8941,151.0,178.57142857142858
15219,ME,23,2020-11-15,9114,173.0,199.28571428571428
15270,ME,23,2020-11-16,9358,244.0,186.42857142857142
15321,ME,23,2020-11-17,9513,155.0,189.71428571428572
15372,ME,23,2020-11-18,9730,217.0,191.0
15423,ME,23,2020-11-19,9955,225.0,188.57142857142858
15474,ME,23,2020-11-20,10122,167.0,190.28571428571428
15525,ME,23,2020-11-21,10351,229.0,201.42857142857142
15576,ME,23,2020-11-22,10541,190.0,203.85714285714286
15627,ME,23,2020-11-23,10791,250.0,204.71428571428572
15678,ME,23,2020-11-24,11017,226.0,214.85714285714286
15729,ME,23,2020-11-25,11257,240.0,218.14285714285714
15780,ME,23,2020-11-26,11257,0.0,186.0
15831,ME,23,2020-11-27,11257,0.0,162.14285714285714
15882,ME,23,2020-11-28,11506,249.0,165.0
15933,ME,23,2020-11-29,11752,246.0,173.0
15984,ME,23,2020-11-30,11976,224.0,169.28571428571428
16035,ME,23,2020-12-01,12197,221.0,168.57142857142858
16086,ME,23,2020-12-02,12551,354.0,184.85714285714286
16137,ME,23,2020-12-03,12832,281.0,225.0
16188,ME,23,2020-12-04,12832,0.0,225.0
16239,ME,23,2020-12-05,13121,289.0,230.71428571428572
16290,ME,23,2020-12-06,13346,225.0,227.71428571428572
16341,ME,23,2020-12-07,13774,428.0,256.85714285714283
16392,ME,23,2020-12-08,13774,0.0,225.28571428571428
16443,ME,23,2020-12-09,14436,662.0,269.2857142857143
16494,ME,23,2020-12-10,14860,424.0,289.7142857142857
16545,ME,23,2020-12-11,15205,345.0,339.0
16596,ME,23,2020-12-12,15618,413.0,356.7142857142857
16647,ME,23,2020-12-13,15917,299.0,367.2857142857143
16698,ME,23,2020-12-14,16338,421.0,366.2857142857143
16749,ME,23,2020-12-15,16758,420.0,426.2857142857143
16800,ME,23,2020-12-16,17292,534.0,408.0
16851,ME,23,2020-12-17,17888,596.0,432.57142857142856
16902,ME,23,2020-12-18,18323,435.0,445.42857142857144
16953,ME,23,2020-12-19,18729,406.0,444.42857142857144
17004,ME,23,2020-12-20,18944,215.0,432.42857142857144
20,MD,24,2020-01-22,0,,
71,MD,24,2020-01-23,0,0.0,
122,MD,24,2020-01-24,0,0.0,
173,MD,24,2020-01-25,0,0.0,
224,MD,24,2020-01-26,0,0.0,
275,MD,24,2020-01-27,0,0.0,
326,MD,24,2020-01-28,0,0.0,
377,MD,24,2020-01-29,0,0.0,0.0
428,MD,24,2020-01-30,0,0.0,0.0
479,MD,24,2020-01-31,0,0.0,0.0
530,MD,24,2020-02-01,0,0.0,0.0
581,MD,24,2020-02-02,0,0.0,0.0
632,MD,24,2020-02-03,0,0.0,0.0
683,MD,24,2020-02-04,0,0.0,0.0
734,MD,24,2020-02-05,0,0.0,0.0
785,MD,24,2020-02-06,0,0.0,0.0
836,MD,24,2020-02-07,0,0.0,0.0
887,MD,24,2020-02-08,0,0.0,0.0
938,MD,24,2020-02-09,0,0.0,0.0
989,MD,24,2020-02-10,0,0.0,0.0
1040,MD,24,2020-02-11,0,0.0,0.0
1091,MD,24,2020-02-12,0,0.0,0.0
1142,MD,24,2020-02-13,0,0.0,0.0
1193,MD,24,2020-02-14,0,0.0,0.0
1244,MD,24,2020-02-15,0,0.0,0.0
1295,MD,24,2020-02-16,0,0.0,0.0
1346,MD,24,2020-02-17,0,0.0,0.0
1397,MD,24,2020-02-18,0,0.0,0.0
1448,MD,24,2020-02-19,0,0.0,0.0
1499,MD,24,2020-02-20,0,0.0,0.0
1550,MD,24,2020-02-21,0,0.0,0.0
1601,MD,24,2020-02-22,0,0.0,0.0
1652,MD,24,2020-02-23,0,0.0,0.0
1703,MD,24,2020-02-24,0,0.0,0.0
1754,MD,24,2020-02-25,0,0.0,0.0
1805,MD,24,2020-02-26,0,0.0,0.0
1856,MD,24,2020-02-27,0,0.0,0.0
1907,MD,24,2020-02-28,0,0.0,0.0
1958,MD,24,2020-02-29,0,0.0,0.0
2009,MD,24,2020-03-01,0,0.0,0.0
2060,MD,24,2020-03-02,0,0.0,0.0
2111,MD,24,2020-03-03,0,0.0,0.0
2162,MD,24,2020-03-04,0,0.0,0.0
2213,MD,24,2020-03-05,0,0.0,0.0
2264,MD,24,2020-03-06,3,3.0,0.42857142857142855
2315,MD,24,2020-03-07,3,0.0,0.42857142857142855
2366,MD,24,2020-03-08,5,2.0,0.7142857142857143
2417,MD,24,2020-03-09,8,3.0,1.1428571428571428
2468,MD,24,2020-03-10,9,1.0,1.2857142857142858
2519,MD,24,2020-03-11,12,3.0,1.7142857142857142
2570,MD,24,2020-03-12,12,0.0,1.7142857142857142
2621,MD,24,2020-03-13,17,5.0,2.0
2672,MD,24,2020-03-14,30,13.0,3.857142857142857
2723,MD,24,2020-03-15,30,0.0,3.5714285714285716
2774,MD,24,2020-03-16,37,7.0,4.142857142857143
2825,MD,24,2020-03-17,57,20.0,6.857142857142857
2876,MD,24,2020-03-18,85,28.0,10.428571428571429
2927,MD,24,2020-03-19,107,22.0,13.571428571428571
2978,MD,24,2020-03-20,190,83.0,24.714285714285715
3029,MD,24,2020-03-21,190,0.0,22.857142857142858
3080,MD,24,2020-03-22,244,54.0,30.571428571428573
