,Total Cases
8637,1843.0
8688,2640.0
8739,2163.0
8790,1314.0
8841,1700.0
8892,2231.0
8943,2087.0
8994,2279.0
9045,2176.0
9096,0.0
9147,3114.0
9198,3182.0
9249,1694.0
9300,2771.0
9351,2296.0
9402,2083.0
9453,0.0
9504,3840.0
9555,2343.0
9606,1121.0
9657,1735.0
9708,1708.0
9759,1799.0
9810,0.0
9861,3465.0
9912,1100.0
9963,3408.0
10014,1483.0
10065,1308.0
10116,1499.0
10167,0.0
10218,2612.0
10269,562.0
10320,1162.0
10371,1199.0
10422,1131.0
10473,1298.0
10524,0.0
10575,1179.0
10626,571.0
10677,636.0
10728,767.0
10779,909.0
10830,876.0
10881,0.0
10932,1070.0
10983,451.0
11034,947.0
11085,842.0
11136,695.0
11187,604.0
11238,0.0
11289,1611.0
11340,324.0
11391,694.0
11442,951.0
11493,822.0
11544,821.0
11595,0.0
11646,1357.0
11697,312.0
11748,297.0
11799,1502.0
11850,466.0
11901,777.0
11952,0.0
12003,1258.0
12054,465.0
12105,406.0
12156,515.0
12207,483.0
12258,973.0
12309,0.0
12360,893.0
12411,263.0
12462,766.0
12513,433.0
12564,586.0
12615,675.0
12666,0.0
12717,895.0
12768,257.0
12819,0.0
12870,973.0
12921,1361.0
12972,0.0
13023,835.0
13074,0.0
13125,233.0
13176,575.0
13227,1006.0
13278,515.0
13329,281.0
13380,0.0
13431,1117.0
13482,92.0
13533,684.0
13584,327.0
13635,749.0
13686,792.0
13737,0.0
13788,1098.0
13839,224.0
13890,703.0
13941,734.0
13992,769.0
14043,697.0
14094,0.0
14145,926.0
14196,246.0
14247,872.0
14298,439.0
14349,402.0
14400,437.0
14451,0.0
14502,1050.0
14553,308.0
14604,1124.0
14655,405.0
14706,688.0
14757,870.0
14808,0.0
14859,1250.0
14910,399.0
14961,1347.0
15012,0.0
15063,2193.0
15114,2802.0
15165,0.0
15216,0.0
15267,0.0
15318,0.0
15369,8193.0
15420,8959.0
15471,4827.0
15522,0.0
15573,4437.0
15624,0.0
15675,4491.0
15726,0.0
15777,0.0
15828,4922.0
15879,1603.0
15930,0.0
15981,229.0
16032,8912.0
16083,0.0
16134,2735.0
16185,3088.0
16236,0.0
16287,3930.0
16338,1021.0
16389,2412.0
16440,4397.0
16491,2393.0
16542,2857.0
16593,0.0
16644,4409.0
16695,1036.0
16746,2668.0
16797,3267.0
16848,3775.0
16899,3098.0
16950,0.0
17001,3708.0
21,
72,0.0
123,0.0
174,0.0
225,0.0
276,0.0
327,0.0
378,0.0
429,0.0
480,0.0
531,0.0
582,0.0
633,0.0
684,0.0
735,0.0
786,0.0
837,0.0
888,0.0
939,0.0
990,0.0
1041,0.0
1092,0.0
1143,0.0
1194,0.0
1245,0.0
1296,0.0
1347,0.0
1398,0.0
1449,0.0
1500,0.0
1551,0.0
1602,0.0
1653,0.0
1704,0.0
1755,0.0
1806,0.0
1857,0.0
1908,0.0
1959,0.0
2010,0.0
2061,0.0
2112,0.0
2163,0.0
2214,0.0
2265,0.0
2316,0.0
2367,0.0
2418,0.0
2469,0.0
2520,0.0
2571,1.0
2622,1.0
2673,0.0
2724,0.0
2775,14.0
2826,12.0
2877,7.0
2928,4.0
2979,15.0
3030,13.0
3081,14.0
3132,21.0
3183,16.0
3234,22.0
3285,14.0
3336,11.0
3387,43.0
3438,40.0
3489,22.0
3540,0.0
3591,67.0
3642,31.0
3693,53.0
3744,23.0
3795,15.0
3846,29.0
3897,22.0
3948,19.0
3999,27.0
4050,26.0
4101,30.0
4152,17.0
4203,62.0
4254,40.0
4305,36.0
4356,24.0
4407,34.0
4458,20.0
4509,19.0
4560,9.0
4611,13.0
4662,18.0
4713,32.0
4764,28.0
4815,23.0
4866,25.0
4917,8.0
4968,17.0
5019,15.0
5070,41.0
5121,28.0
5172,30.0
5223,33.0
5274,18.0
5325,23.0
5376,28.0
5427,74.0
5478,40.0
5529,39.0
5580,26.0
5631,23.0
5682,15.0
5733,38.0
5784,54.0
5835,37.0
5886,45.0
5937,36.0
5988,30.0
6039,29.0
6090,77.0
6141,57.0
6192,71.0
6243,27.0
6294,17.0
6345,12.0
6396,107.0
6447,25.0
6498,50.0
6549,37.0
6600,55.0
6651,44.0
6702,26.0
6753,29.0
6804,38.0
6855,30.0
6906,36.0
6957,46.0
7008,45.0
7059,18.0
7110,18.0
7161,30.0
7212,31.0
7263,51.0
7314,38.0
7365,36.0
7416,15.0
7467,10.0
7518,18.0
7569,41.0
7620,36.0
7671,25.0
7722,20.0
7773,13.0
7824,25.0
7875,19.0
7926,84.0
7977,54.0
8028,0.0
8079,35.0
8130,32.0
8181,71.0
8232,32.0
8283,0.0
8334,73.0
8385,17.0
8436,10.0
8487,14.0
8538,21.0
8589,25.0
8640,12.0
8691,0.0
8742,35.0
8793,26.0
8844,8.0
8895,13.0
8946,18.0
8997,38.0
9048,8.0
9099,0.0
9150,20.0
9201,24.0
9252,13.0
9303,24.0
9354,12.0
9405,23.0
9456,33.0
9507,23.0
9558,19.0
9609,7.0
9660,28.0
9711,22.0
9762,22.0
9813,22.0
9864,20.0
9915,14.0
9966,8.0
10017,16.0
10068,6.0
10119,18.0
10170,11.0
10221,16.0
10272,8.0
10323,3.0
10374,19.0
10425,19.0
10476,27.0
10527,23.0
10578,24.0
10629,29.0
10680,16.0
10731,26.0
10782,19.0
10833,33.0
10884,32.0
10935,17.0
10986,21.0
11037,12.0
11088,20.0
11139,25.0
11190,21.0
11241,56.0
11292,21.0
11343,15.0
11394,22.0
11445,19.0
11496,50.0
11547,16.0
11598,0.0
11649,0.0
11700,80.0
11751,0.0
11802,46.0
11853,29.0
11904,40.0
11955,33.0
12006,39.0
12057,14.0
12108,23.0
12159,24.0
12210,41.0
12261,32.0
12312,0.0
12363,42.0
12414,29.0
12465,39.0
12516,26.0
12567,43.0
12618,22.0
12669,23.0
12720,30.0
12771,11.0
12822,39.0
12873,51.0
12924,39.0
12975,38.0
13026,18.0
13077,33.0
13128,24.0
13179,21.0
13230,39.0
13281,38.0
13332,27.0
13383,30.0
13434,25.0
13485,32.0
13536,24.0
13587,31.0
13638,22.0
13689,31.0
13740,51.0
13791,24.0
13842,25.0
13893,23.0
13944,38.0
13995,39.0
14046,34.0
14097,42.0
14148,63.0
14199,52.0
14250,58.0
14301,75.0
14352,80.0
14403,101.0
14454,96.0
14505,50.0
14556,87.0
14607,127.0
14658,357.0
14709,181.0
14760,132.0
14811,96.0
14862,28.0
14913,334.0
14964,132.0
15015,208.0
15066,242.0
15117,155.0
15168,151.0
15219,173.0
15270,244.0
15321,155.0
15372,217.0
15423,225.0
15474,167.0
15525,229.0
15576,190.0
15627,250.0
15678,226.0
15729,240.0
15780,0.0
15831,0.0
15882,249.0
15933,246.0
15984,224.0
16035,221.0
16086,354.0
16137,281.0
16188,0.0
16239,289.0
16290,225.0
16341,428.0
16392,0.0
16443,662.0
16494,424.0
16545,345.0
16596,413.0
16647,299.0
16698,421.0
16749,420.0
16800,534.0
16851,596.0
16902,435.0
16953,406.0
17004,215.0
20,
71,0.0
122,0.0
173,0.0
224,0.0
275,0.0
326,0.0
377,0.0
428,0.0
479,0.0
530,0.0
581,0.0
632,0.0
683,0.0
734,0.0
785,0.0
836,0.0
887,0.0
938,0.0
989,0.0
1040,0.0
1091,0.0
1142,0.0
1193,0.0
1244,0.0
1295,0.0
1346,0.0
1397,0.0
1448,0.0
1499,0.0
1550,0.0
1601,0.0
1652,0.0
1703,0.0
1754,0.0
1805,0.0
1856,0.0
1907,0.0
1958,0.0
2009,0.0
2060,0.0
2111,0.0
2162,0.0
2213,0.0
2264,3.0
2315,0.0
2366,2.0
2417,3.0
2468,1.0
2519,3.0
2570,0.0
2621,5.0
2672,13.0
2723,0.0
2774,7.0
2825,20.0
2876,28.0
2927,22.0
2978,83.0
3029,0.0
3080,54.0
3131,43.0
3182,62.0
3233,69.0
3284,162.0
3335,193.0
3386,219.0
3437,247.0
3488,173.0
3539,248.0
3590,325.0
3641,346.0
3692,427.0
3743,367.0
3794,484.0
3845,436.0
3896,325.0
3947,1158.0
3998,656.0
4049,784.0
4100,726.0
4151,531.0
4202,708.0
4253,537.0
4304,561.0
4355,753.0
4406,788.0
4457,735.0
4508,522.0
4559,849.0
4610,515.0
4661,582.0
4712,960.0
4763,881.0
4814,1150.0
4865,814.0
4916,905.0
4967,624.0
5018,737.0
5069,896.0
5120,1723.0
5171,1008.0
5222,989.0
5273,927.0
5324,727.0
5375,1047.0
5426,1210.0
5477,1086.0
5528,1075.0
5579,1053.0
5630,786.0
5681,688.0
5732,751.0
5783,1091.0
5834,1081.0
5885,973.0
5936,847.0
5987,958.0
6038,1783.0
6089,772.0
6140,1213.0
6191,894.0
6242,1071.0
6293,1655.0
6344,534.0
6395,0.0
6446,739.0
6497,1285.0
6548,1279.0
6599,1028.0
6650,700.0
6701,611.0
6752,845.0
6803,810.0
6854,877.0
6905,902.0
6956,721.0
7007,488.0
7058,428.0
7109,505.0
7160,561.0
7211,734.0
7262,416.0
7313,656.0
7364,429.0
7415,313.0
7466,404.0
7517,553.0
7568,253.0
7619,285.0
7670,333.0
7721,290.0
7772,237.0
7823,368.0
7874,309.0
7925,386.0
7976,584.0
8027,437.0
8078,327.0
8129,476.0
8180,305.0
8231,360.0
8282,505.0
8333,538.0
8384,376.0
8435,287.0
8486,270.0
8537,502.0
8588,465.0
8639,586.0
8690,463.0
8741,557.0
8792,642.0
8843,418.0
8894,733.0
8945,756.0
8996,648.0
9047,472.0
9098,1070.0
9149,925.0
9200,552.0
9251,859.0
9302,630.0
9353,664.0
9404,930.0
9455,1284.0
9506,693.0
9557,1128.0
9608,646.0
9659,766.0
9710,892.0
9761,1169.0
9812,1021.0
9863,909.0
9914,870.0
9965,710.0
10016,572.0
10067,579.0
10118,801.0
10169,775.0
10220,921.0
10271,728.0
10322,613.0
10373,540.0
10424,777.0
10475,715.0
10526,818.0
10577,518.0
10628,498.0
10679,526.0
10730,414.0
10781,578.0
10832,671.0
10883,625.0
10934,579.0
10985,567.0
11036,376.0
11087,440.0
11138,577.0
11189,601.0
11240,631.0
11291,497.0
11342,458.0
11393,613.0
11444,457.0
11495,693.0
11546,819.0
11597,776.0
11648,512.0
11699,764.0
11750,356.0
11801,336.0
11852,496.0
11903,576.0
11954,788.0
12005,505.0
12056,490.0
12107,659.0
12158,799.0
12209,631.0
12260,543.0
12311,682.0
12362,412.0
12413,410.0
12464,346.0
12515,385.0
12566,503.0
12617,559.0
12668,613.0
12719,428.0
12770,477.0
12821,434.0
12872,414.0
12923,785.0
12974,712.0
13025,590.0
13076,478.0
13127,500.0
13178,413.0
13229,461.0
13280,758.0
13331,737.0
13382,636.0
13433,562.0
13484,504.0
13535,482.0
13586,575.0
13637,629.0
13688,782.0
13739,798.0
13790,530.0
13841,497.0
13892,590.0
13943,492.0
13994,743.0
14045,712.0
14096,796.0
14147,792.0
14198,565.0
14249,897.0
14300,684.0
14351,962.0
14402,927.0
14453,967.0
14504,864.0
14555,849.0
14606,772.0
14657,1000.0
14708,1198.0
14759,1541.0
14810,1410.0
14861,1081.0
14912,1375.0
14963,1338.0
15014,1714.0
15065,1477.0
15116,1869.0
15167,2321.0
15218,1840.0
15269,1726.0
15320,2148.0
15371,2019.0
15422,2910.0
15473,2353.0
15524,2885.0
15575,2160.0
15626,1666.0
15677,1667.0
15728,2697.0
15779,2319.0
15830,2378.0
15881,1590.0
15932,1999.0
15983,1923.0
16034,2765.0
16085,2220.0
16136,2044.0
16187,3792.0
16238,3193.0
16289,2643.0
16340,2302.0
16391,2632.0
16442,2692.0
16493,3202.0
16544,2616.0
16595,3538.0
16646,2638.0
16697,2314.0
16748,2401.0
16799,2405.0
16850,2217.0
16901,2569.0
16952,2201.0
17003,2054.0
19,
70,0.0
121,0.0
172,0.0
223,0.0
274,0.0
325,0.0
376,0.0
427,0.0
478,0.0
529,1.0
580,0.0
631,0.0
682,0.0
733,0.0
784,0.0
835,0.0
886,0.0
937,0.0
988,0.0
1039,0.0
1090,0.0
1141,0.0
1192,0.0
1243,0.0
1294,0.0
1345,0.0
1396,0.0
1447,0.0
1498,0.0
1549,0.0
1600,0.0
1651,0.0
1702,0.0
1753,0.0
1804,0.0
1855,0.0
1906,0.0
1957,0.0
2008,0.0
2059,0.0
2110,1.0
2161,0.0
2212,0.0
2263,4.0
2314,0.0
2365,16.0
2416,19.0
2467,51.0
2518,4.0
2569,11.0
2620,16.0
2671,15.0
2722,23.0
2773,26.0
2824,30.0
2875,35.0
2926,63.0
2977,82.0
3028,101.0
3079,113.0
3130,108.0
3181,348.0
3232,609.0
3283,471.0
3334,790.0
3385,964.0
3436,594.0
3487,768.0
3538,1024.0
3589,1200.0
3640,1209.0
3691,1493.0
3742,1273.0
3793,823.0
3844,1306.0
3895,1380.0
3946,1596.0
3997,2171.0
4048,2106.0
4099,1790.0
4150,2467.0
4201,1318.0
4252,1238.0
4303,1689.0
4354,2197.0
4405,2099.0
4456,1997.0
4507,1623.0
4558,1526.0
4609,1482.0
4660,1820.0
4711,3196.0
4762,4892.0
4813,2417.0
4864,1421.0
4915,1651.0
4966,2010.0
5017,2118.0
5068,1967.0
5119,2124.0
5170,2000.0
5221,1220.0
5272,1319.0
5323,1252.0
5374,2021.0
5425,1695.0
5476,1643.0
5527,1419.0
5578,1036.0
5629,684.0
5680,884.0
5731,1174.0
5782,1649.0
5833,1254.0
5884,1488.0
5935,1071.0
5986,1045.0
6037,897.0
6088,1039.0
6139,1104.0
6190,813.0
6241,750.0
6292,1024.0
6343,593.0
6394,436.0
6445,515.0
6496,666.0
6547,646.0
6598,742.0
6649,704.0
6700,3792.0
6751,381.0
6802,443.0
6853,467.0
6904,491.0
6955,592.0
7006,309.0
7057,170.0
7108,274.0
7159,271.0
7210,504.0
7261,398.0
7312,325.0
7363,198.0
7414,94.0
7465,199.0
7516,268.0
7567,269.0
7618,240.0
7669,285.0
7720,119.0
7771,152.0
7822,241.0
7873,170.0
7924,233.0
7975,231.0
8026,369.0
8077,226.0
8128,82.0
8179,132.0
8230,202.0
8281,255.0
8332,285.0
8383,211.0
8434,136.0
8485,162.0
8536,199.0
8587,260.0
8638,296.0
8689,216.0
8740,280.0
8791,200.0
8842,231.0
8893,302.0
8944,215.0
8995,220.0
9046,299.0
9097,355.0
9148,301.0
9199,253.0
9250,250.0
9301,283.0
9352,321.0
9403,331.0
9454,288.0
9505,367.0
9556,286.0
9607,255.0
9658,497.0
9709,413.0
9760,542.0
9811,432.0
9862,415.0
9913,202.0
9964,531.0
10015,416.0
10066,265.0
10117,411.0
10168,418.0
10219,319.0
10270,271.0
10321,396.0
10372,0.0
10423,0.0
10474,0.0
10525,0.0
10576,0.0
10627,0.0
10678,0.0
10729,0.0
10780,0.0
10831,2568.0
10882,91.0
10933,0.0
10984,572.0
11035,323.0
11086,314.0
11137,353.0
11188,433.0
11239,421.0
11290,177.0
11341,297.0
11392,342.0
11443,331.0
11494,331.0
11545,277.0
11596,375.0
11647,366.0
11698,216.0
11749,163.0
11800,179.0
11851,382.0
11902,402.0
11953,444.0
12004,262.0
12055,235.0
12106,302.0
12157,305.0
12208,429.0
12259,423.0
12310,559.0
12361,346.0
12412,240.0
12463,158.0
12514,0.0
12565,556.0
12616,451.0
12667,519.0
12718,587.0
12769,366.0
12820,452.0
12871,508.0
12922,705.0
12973,757.0
13024,603.0
13075,622.0
13126,459.0
13177,451.0
13228,525.0
13279,413.0
13330,657.0
13381,592.0
13432,558.0
13483,778.0
13534,619.0
13585,2525.0
13636,571.0
13687,687.0
13738,567.0
13789,744.0
13840,827.0
13891,808.0
13942,636.0
13993,986.0
14044,977.0
14095,1110.0
14146,1117.0
14197,1207.0
14248,1016.0
14299,1146.0
14350,1250.0
14401,1470.0
14452,1288.0
14503,1129.0
14554,731.0
14605,922.0
14656,1586.0
14707,1793.0
14758,2018.0
14809,2156.0
14860,1808.0
14911,1163.0
14962,2029.0
15013,2495.0
15064,2484.0
15115,2660.0
15166,2809.0
15217,2084.0
15268,1956.0
15319,2229.0
15370,2727.0
15421,2522.0
15472,2265.0
15523,3018.0
15574,2691.0
15625,1799.0
15676,2211.0
15727,3201.0
15778,0.0
15829,4447.0
15880,2887.0
15931,2484.0
15982,1203.0
16033,2786.0
16084,4634.0
16135,6439.0
16186,5190.0
16237,5358.0
16288,4735.0
16339,2427.0
16390,3330.0
16441,5292.0
16492,4668.0
16543,5424.0
16594,4951.0
16645,4664.0
16696,3563.0
16747,3712.0
16798,5445.0
16849,4964.0
16900,5610.0
16951,3991.0
17002,4138.0
22,
73,0.0
124,0.0
175,0.0
226,0.0
277,0.0
328,0.0
379,0.0
430,0.0
481,0.0
532,0.0
583,0.0
634,0.0
685,0.0
736,0.0
787,0.0
838,0.0
889,0.0
940,0.0
991,0.0
1042,0.0
1093,0.0
1144,0.0
1195,0.0
1246,0.0
1297,0.0
1348,0.0
1399,0.0
1450,0.0
1501,0.0
1552,0.0
1603,0.0
1654,0.0
1705,0.0
1756,0.0
1807,0.0
1858,0.0
1909,0.0
1960,0.0
2011,0.0
2062,0.0
2113,0.0
2164,0.0
2215,0.0
2266,0.0
2317,0.0
2368,0.0
2419,0.0
2470,2.0
2521,0.0
2572,10.0
2623,12.0
2674,8.0
2725,20.0
2776,2.0
2827,11.0
2878,15.0
2929,244.0
2980,224.0
3031,238.0
3082,249.0
3133,288.0
3184,458.0
3235,498.0
3286,556.0
3337,790.0
3388,963.0
3439,800.0
3490,1012.0
3541,1100.0
3592,1628.0
3643,1435.0
3694,1887.0
3745,1437.0
3796,1394.0
3847,1475.0
3898,1686.0
3949,1415.0
4000,1150.0
4051,1204.0
4102,1165.0
4153,637.0
4204,1004.0
4255,1284.0
4306,1006.0
4357,1208.0
4408,830.0
4459,727.0
4510,634.0
4561,574.0
4612,954.0
4663,975.0
4714,1211.0
4765,1150.0
4816,508.0
4867,540.0
4918,438.0
4969,1009.0
5020,937.0
5071,791.0
5122,866.0
5173,578.0
5224,499.0
5275,213.0
5326,374.0
5377,682.0
5428,461.0
5479,545.0
5530,464.0
5581,373.0
5632,407.0
5683,421.0
5734,361.0
5785,1128.0
5836,457.0
5887,449.0
5938,321.0
5989,282.0
6040,417.0
6091,564.0
6142,412.0
6193,361.0
6244,450.0
6295,296.0
6346,201.0
6397,198.0
6448,174.0
6499,447.0
6550,412.0
6601,174.0
6652,486.0
6703,139.0
6754,157.0
6805,273.0
6856,225.0
6907,5177.0
6958,444.0
7009,416.0
7060,264.0
7111,301.0
7162,199.0
7213,204.0
7264,243.0
7315,173.0
7366,214.0
7417,115.0
7468,183.0
7519,222.0
7570,278.0
7621,292.0
7672,434.0
7723,163.0
7774,236.0
7825,241.0
7876,337.0
7927,434.0
7978,320.0
8029,352.0
8080,254.0
8131,274.0
8182,498.0
8233,426.0
8284,578.0
8335,474.0
8386,394.0
8437,342.0
8488,298.0
8539,620.0
8590,649.0
8641,605.0
8692,614.0
8743,631.0
8794,443.0
8845,409.0
8896,673.0
8947,1066.0
8998,888.0
9049,777.0
9100,723.0
9151,506.0
9202,511.0
9253,670.0
9304,696.0
9355,733.0
9406,621.0
9457,491.0
9508,1083.0
9559,500.0
9610,728.0
9661,969.0
9712,899.0
9763,811.0
9814,723.0
9865,417.0
9916,591.0
9967,730.0
10018,664.0
10069,771.0
10120,745.0
10171,724.0
10222,496.0
10273,578.0
10324,686.0
10375,503.0
10426,1124.0
10477,853.0
10528,793.0
10579,470.0
10630,479.0
10681,643.0
10732,738.0
10783,534.0
10834,0.0
10885,1424.0
10936,739.0
10987,822.0
11038,748.0
11089,860.0
11140,835.0
11191,784.0
11242,0.0
11293,1291.0
11344,492.0
11395,764.0
11446,667.0
11497,761.0
11548,934.0
11599,845.0
11650,0.0
11701,1171.0
11752,487.0
11803,975.0
11854,952.0
11905,1347.0
11956,772.0
12007,0.0
12058,1228.0
12109,679.0
12160,793.0
12211,986.0
12262,767.0
12313,578.0
12364,0.0
12415,1493.0
12466,743.0
12517,882.0
12568,1105.0
12619,1037.0
12670,1000.0
12721,0.0
12772,1327.0
12823,1107.0
12874,1187.0
12925,997.0
12976,978.0
13027,1254.0
13078,0.0
13129,1451.0
13180,1152.0
13231,1212.0
13282,1397.0
13333,1314.0
13384,1605.0
13435,0.0
13486,1902.0
13537,1355.0
13588,1614.0
13639,2437.0
13690,2142.0
13741,1836.0
13792,0.0
13843,2734.0
13894,1869.0
13945,1856.0
13996,2154.0
14047,1921.0
14098,3395.0
14149,0.0
14200,4006.0
14251,2636.0
14302,3452.0
14353,3940.0
14404,3284.0
14455,3911.0
14506,0.0
14557,6897.0
14608,3400.0
14659,4217.0
14710,5838.0
14761,4248.0
14812,0.0
14863,0.0
14914,15117.0
14965,6948.0
15016,6568.0
15067,7122.0
15118,8454.0
15169,7150.0
15220,0.0
15271,12894.0
15322,7777.0
15373,6119.0
15424,7483.0
15475,8945.0
15526,7188.0
15577,0.0
15628,11826.0
15679,6693.0
15730,4767.0
15781,0.0
15832,16958.0
15883,7839.0
15934,0.0
15985,10287.0
16036,6392.0
16087,7401.0
16138,7241.0
16189,8248.0
16240,5669.0
16291,0.0
16342,9184.0
16393,6497.0
16444,5281.0
16495,6196.0
16546,5031.0
16597,4435.0
16648,0.0
16699,6708.0
16750,5331.0
16801,4504.0
16852,4333.0
16903,4217.0
16954,3994.0
17005,0.0
23,
74,0.0
125,0.0
176,0.0
227,0.0
278,0.0
329,0.0
380,0.0
431,0.0
482,0.0
533,0.0
584,0.0
635,0.0
686,0.0
737,0.0
788,0.0
839,0.0
890,0.0
941,0.0
992,0.0
1043,0.0
1094,0.0
1145,0.0
1196,0.0
1247,0.0
1298,0.0
1349,0.0
1400,0.0
1451,0.0
1502,0.0
1553,0.0
1604,0.0
1655,0.0
1706,0.0
1757,0.0
1808,0.0
1859,0.0
1910,0.0
1961,0.0
2012,0.0
2063,0.0
2114,0.0
2165,0.0
2216,0.0
2267,1.0
2318,0.0
2369,0.0
2420,0.0
2471,1.0
2522,1.0
2573,6.0
2624,3.0
2675,9.0
2726,2.0
2777,24.0
2828,5.0
2879,9.0
2930,26.0
2981,28.0
3032,21.0
3083,32.0
3134,64.0
3185,29.0
3236,26.0
3287,57.0
3338,52.0
3389,45.0
3440,62.0
3491,73.0
3542,53.0
3593,58.0
3644,55.0
3695,46.0
3746,75.0
3797,63.0
3848,52.0
3899,84.0
3950,88.0
4001,90.0
4052,0.0
4103,181.0
4154,190.0
4205,0.0
4256,74.0
4307,120.0
4358,104.0
4409,159.0
4460,139.0
4511,140.0
4562,116.0
4613,60.0
4664,95.0
4715,163.0
4766,172.0
4817,174.0
4868,110.0
4919,132.0
4970,255.0
5021,1011.0
5072,490.0
5123,586.0
5174,497.0
5225,432.0
5276,572.0
5327,617.0
5378,737.0
5429,777.0
5480,711.0
5531,714.0
5582,479.0
5633,522.0
5684,689.0
5735,439.0
5786,514.0
5837,800.0
5888,729.0
5939,697.0
5990,705.0
6041,649.0
6092,643.0
6143,531.0
6194,819.0
6245,843.0
6296,727.0
6347,736.0
6398,654.0
6449,455.0
6500,451.0
6551,611.0
6602,636.0
6653,660.0
6704,359.0
6755,301.0
6806,376.0
6857,404.0
6908,686.0
6959,520.0
7010,393.0
7061,337.0
7112,300.0
7163,350.0
7214,446.0
7265,498.0
7316,380.0
7367,304.0
7418,222.0
7469,189.0
7520,411.0
7571,374.0
7622,366.0
7673,423.0
7724,441.0
7775,308.0
7826,246.0
7877,289.0
7928,363.0
7979,490.0
8030,417.0
8081,517.0
8132,308.0
8183,441.0
8234,419.0
8285,493.0
8336,420.0
8387,0.0
8438,510.0
8489,432.0
8540,557.0
8591,455.0
8642,577.0
8693,601.0
8744,802.0
8795,708.0
8846,487.0
8897,400.0
8948,570.0
8999,606.0
9050,670.0
9101,455.0
9152,723.0
9203,246.0
9254,994.0
9305,496.0
9356,753.0
9407,754.0
9458,779.0
9509,863.0
9560,633.0
9611,472.0
9662,741.0
9713,741.0
9764,771.0
9815,715.0
9866,749.0
9917,608.0
9968,602.0
10019,650.0
10070,833.0
10121,557.0
10172,900.0
10223,793.0
10274,618.0
10325,334.0
10376,465.0
10427,687.0
10478,719.0
10529,689.0
10580,738.0
10631,560.0
10682,379.0
10733,552.0
10784,695.0
10835,807.0
10886,752.0
10937,713.0
10988,706.0
11039,413.0
11090,530.0
11141,1141.0
11192,843.0
11243,1018.0
11294,920.0
11345,663.0
11396,490.0
11447,744.0
11498,989.0
11549,881.0
11600,909.0
11651,692.0
11702,613.0
11753,376.0
11804,235.0
11855,426.0
11906,472.0
11957,909.0
12008,732.0
12059,624.0
12110,409.0
12161,466.0
12212,902.0
12263,1079.0
12314,893.0
12365,1272.0
12416,917.0
12467,473.0
12518,683.0
12569,983.0
12620,1171.0
12671,1454.0
12722,1065.0
12773,931.0
12824,810.0
12875,687.0
12926,1056.0
12977,1154.0
13028,1431.0
13079,1024.0
13130,962.0
13181,969.0
13232,914.0
13283,1253.0
13334,1376.0
13385,1523.0
13436,1409.0
13487,1175.0
13538,1140.0
13589,0.0
13640,4810.0
13691,0.0
13742,3136.0
13793,0.0
13844,3024.0
13895,0.0
13946,0.0
13997,4316.0
14048,2269.0
14099,0.0
14150,3159.0
14201,2262.0
14252,1905.0
14303,2825.0
14354,3190.0
14405,2923.0
14456,2251.0
14507,2949.0
14558,3467.0
14609,0.0
14660,3839.0
14711,3940.0
14762,5327.0
14813,4749.0
14864,5855.0
14915,3940.0
14966,4941.0
15017,12025.0
15068,0.0
15119,5478.0
15170,16243.0
15221,7489.0
15272,5952.0
15323,5092.0
15374,0.0
15425,7811.0
15476,6838.0
15527,6218.0
15578,7041.0
15629,6527.0
15680,6401.0
15731,6358.0
15782,5699.0
15833,9041.0
15884,0.0
15935,8820.0
15986,5902.0
16037,3539.0
16088,5178.0
16139,6150.0
16190,5312.0
16241,6250.0
16292,5538.0
16343,5367.0
16394,3036.0
16445,4552.0
16496,3494.0
16547,3644.0
16598,4544.0
16649,3394.0
16700,2974.0
16751,2406.0
16802,2250.0
16853,2712.0
16904,2696.0
16955,2809.0
17006,2654.0
25,
76,0.0
127,0.0
178,0.0
229,0.0
280,0.0
331,0.0
382,0.0
433,0.0
484,0.0
535,0.0
586,0.0
637,0.0
688,0.0
739,0.0
790,0.0
841,0.0
892,0.0
943,0.0
994,0.0
1045,0.0
1096,0.0
1147,0.0
1198,0.0
1249,0.0
1300,0.0
1351,0.0
1402,0.0
1453,0.0
1504,0.0
1555,0.0
1606,0.0
1657,0.0
1708,0.0
1759,0.0
1810,0.0
1861,0.0
1912,0.0
1963,0.0
2014,0.0
2065,0.0
2116,0.0
2167,0.0
2218,0.0
2269,0.0
2320,0.0
2371,0.0
2422,0.0
2473,0.0
2524,0.0
2575,1.0
2626,5.0
2677,4.0
2728,0.0
2779,2.0
2830,9.0
2881,13.0
2932,16.0
2983,30.0
3034,60.0
3085,65.0
3136,41.0
3187,67.0
3238,61.0
3289,110.0
3340,0.0
3391,0.0
3442,272.0
3493,89.0
3544,90.0
3595,127.0
3646,114.0
3697,173.0
3748,106.0
3799,182.0
3850,100.0
3901,176.0
3952,92.0
4003,253.0
4054,207.0
4105,175.0
4156,141.0
4207,159.0
4258,145.0
4309,275.0
4360,260.0
4411,169.0
4462,183.0
4513,301.0
4564,235.0
4615,202.0
4666,182.0
4717,256.0
4768,281.0
4819,281.0
4870,196.0
4921,184.0
4972,250.0
5023,221.0
5074,253.0
5125,395.0
5176,229.0
5227,112.0
5278,326.0
5329,310.0
5380,230.0
5431,265.0
5482,408.0
5533,277.0
5584,132.0
5635,175.0
5686,233.0
5737,183.0
5788,380.0
5839,330.0
5890,314.0
5941,173.0
5992,136.0
6043,279.0
6094,260.0
6145,259.0
6196,395.0
