,State,stateFIPS,Date,Total Deaths,Incremental Deaths,death moving_avg
12644,WA,53,2020-09-25,2089,6.0,7.571428571428571
12695,WA,53,2020-09-26,2089,0.0,7.571428571428571
12746,WA,53,2020-09-27,2090,1.0,7.714285714285714
12797,WA,53,2020-09-28,2091,1.0,8.0
12848,WA,53,2020-09-29,2116,25.0,7.142857142857143
12899,WA,53,2020-09-30,2122,6.0,6.285714285714286
12950,WA,53,2020-10-01,2129,7.0,6.571428571428571
13001,WA,53,2020-10-02,2142,13.0,7.571428571428571
13052,WA,53,2020-10-03,2142,0.0,7.571428571428571
13103,WA,53,2020-10-04,2142,0.0,7.428571428571429
13154,WA,53,2020-10-05,2142,0.0,7.285714285714286
13205,WA,53,2020-10-06,2164,22.0,6.857142857142857
13256,WA,53,2020-10-07,2175,11.0,7.571428571428571
13307,WA,53,2020-10-08,2182,7.0,7.571428571428571
13358,WA,53,2020-10-09,2189,7.0,6.714285714285714
13409,WA,53,2020-10-10,2189,0.0,6.714285714285714
13460,WA,53,2020-10-11,2189,0.0,6.714285714285714
13511,WA,53,2020-10-12,2189,0.0,6.714285714285714
13562,WA,53,2020-10-13,2202,13.0,5.428571428571429
13613,WA,53,2020-10-14,2218,16.0,6.142857142857143
13664,WA,53,2020-10-15,2229,11.0,6.714285714285714
13715,WA,53,2020-10-16,2235,6.0,6.571428571428571
13766,WA,53,2020-10-17,2239,4.0,7.142857142857143
13817,WA,53,2020-10-18,2239,0.0,7.142857142857143
13868,WA,53,2020-10-19,2256,17.0,9.571428571428571
13919,WA,53,2020-10-20,2277,21.0,10.714285714285714
13970,WA,53,2020-10-21,2281,4.0,9.0
14021,WA,53,2020-10-22,2289,8.0,8.571428571428571
14072,WA,53,2020-10-23,2296,7.0,8.714285714285714
14123,WA,53,2020-10-24,2296,0.0,8.142857142857142
14174,WA,53,2020-10-25,2296,0.0,8.142857142857142
14225,WA,53,2020-10-26,2320,24.0,9.142857142857142
14276,WA,53,2020-10-27,2336,16.0,8.428571428571429
14327,WA,53,2020-10-28,2348,12.0,9.571428571428571
14378,WA,53,2020-10-29,2358,10.0,9.857142857142858
14429,WA,53,2020-10-30,2365,7.0,9.857142857142858
14480,WA,53,2020-10-31,2365,0.0,9.857142857142858
14531,WA,53,2020-11-01,2365,0.0,9.857142857142858
14582,WA,53,2020-11-02,2377,12.0,8.142857142857142
14633,WA,53,2020-11-03,2399,22.0,9.0
14684,WA,53,2020-11-04,2413,14.0,9.285714285714286
14735,WA,53,2020-11-05,2427,14.0,9.857142857142858
14786,WA,53,2020-11-06,2437,10.0,10.285714285714286
14837,WA,53,2020-11-07,2437,0.0,10.285714285714286
14888,WA,53,2020-11-08,2437,0.0,10.285714285714286
14939,WA,53,2020-11-09,2458,21.0,11.571428571428571
14990,WA,53,2020-11-10,2479,21.0,11.428571428571429
15041,WA,53,2020-11-11,2479,0.0,9.428571428571429
15092,WA,53,2020-11-12,2510,31.0,11.857142857142858
15143,WA,53,2020-11-13,2514,4.0,11.0
15194,WA,53,2020-11-14,2514,0.0,11.0
15245,WA,53,2020-11-15,2514,0.0,11.0
15296,WA,53,2020-11-16,2543,29.0,12.142857142857142
15347,WA,53,2020-11-17,2566,23.0,12.428571428571429
15398,WA,53,2020-11-18,2587,21.0,15.428571428571429
15449,WA,53,2020-11-19,2599,12.0,12.714285714285714
15500,WA,53,2020-11-20,2614,15.0,14.285714285714286
15551,WA,53,2020-11-21,2614,0.0,14.285714285714286
15602,WA,53,2020-11-22,2614,0.0,14.285714285714286
15653,WA,53,2020-11-23,2647,33.0,14.857142857142858
15704,WA,53,2020-11-24,2680,33.0,16.285714285714285
15755,WA,53,2020-11-25,2695,15.0,15.428571428571429
15806,WA,53,2020-11-26,2695,0.0,13.714285714285714
15857,WA,53,2020-11-27,2695,0.0,11.571428571428571
15908,WA,53,2020-11-28,2695,0.0,11.571428571428571
15959,WA,53,2020-11-29,2695,0.0,11.571428571428571
16010,WA,53,2020-11-30,2760,65.0,16.142857142857142
16061,WA,53,2020-12-01,2784,24.0,14.857142857142858
16112,WA,53,2020-12-02,2810,26.0,16.428571428571427
16163,WA,53,2020-12-03,2823,13.0,18.285714285714285
16214,WA,53,2020-12-04,2832,9.0,19.571428571428573
16265,WA,53,2020-12-05,2832,0.0,19.571428571428573
16316,WA,53,2020-12-06,2832,0.0,19.571428571428573
16367,WA,53,2020-12-07,2832,0.0,10.285714285714286
16418,WA,53,2020-12-08,2837,5.0,7.571428571428571
16469,WA,53,2020-12-09,2844,7.0,4.857142857142857
16520,WA,53,2020-12-10,2843,-1.0,2.857142857142857
16571,WA,53,2020-12-11,2879,36.0,6.714285714285714
16622,WA,53,2020-12-12,2879,0.0,6.714285714285714
16673,WA,53,2020-12-13,2879,0.0,6.714285714285714
16724,WA,53,2020-12-14,2879,0.0,6.714285714285714
16775,WA,53,2020-12-15,2879,0.0,6.0
16826,WA,53,2020-12-16,2879,0.0,5.0
16877,WA,53,2020-12-17,2879,0.0,5.142857142857143
16928,WA,53,2020-12-18,2879,0.0,0.0
16979,WA,53,2020-12-19,3104,225.0,32.142857142857146
17030,WA,53,2020-12-20,3104,0.0,32.142857142857146
49,WV,54,2020-01-22,0,,
100,WV,54,2020-01-23,0,0.0,
151,WV,54,2020-01-24,0,0.0,
202,WV,54,2020-01-25,0,0.0,
253,WV,54,2020-01-26,0,0.0,
304,WV,54,2020-01-27,0,0.0,
355,WV,54,2020-01-28,0,0.0,
406,WV,54,2020-01-29,0,0.0,0.0
457,WV,54,2020-01-30,0,0.0,0.0
508,WV,54,2020-01-31,0,0.0,0.0
559,WV,54,2020-02-01,0,0.0,0.0
610,WV,54,2020-02-02,0,0.0,0.0
661,WV,54,2020-02-03,0,0.0,0.0
712,WV,54,2020-02-04,0,0.0,0.0
763,WV,54,2020-02-05,0,0.0,0.0
814,WV,54,2020-02-06,0,0.0,0.0
865,WV,54,2020-02-07,0,0.0,0.0
916,WV,54,2020-02-08,0,0.0,0.0
967,WV,54,2020-02-09,0,0.0,0.0
1018,WV,54,2020-02-10,0,0.0,0.0
1069,WV,54,2020-02-11,0,0.0,0.0
1120,WV,54,2020-02-12,0,0.0,0.0
1171,WV,54,2020-02-13,0,0.0,0.0
1222,WV,54,2020-02-14,0,0.0,0.0
1273,WV,54,2020-02-15,0,0.0,0.0
1324,WV,54,2020-02-16,0,0.0,0.0
1375,WV,54,2020-02-17,0,0.0,0.0
1426,WV,54,2020-02-18,0,0.0,0.0
1477,WV,54,2020-02-19,0,0.0,0.0
1528,WV,54,2020-02-20,0,0.0,0.0
1579,WV,54,2020-02-21,0,0.0,0.0
1630,WV,54,2020-02-22,0,0.0,0.0
1681,WV,54,2020-02-23,0,0.0,0.0
1732,WV,54,2020-02-24,0,0.0,0.0
1783,WV,54,2020-02-25,0,0.0,0.0
1834,WV,54,2020-02-26,0,0.0,0.0
1885,WV,54,2020-02-27,0,0.0,0.0
1936,WV,54,2020-02-28,0,0.0,0.0
1987,WV,54,2020-02-29,0,0.0,0.0
2038,WV,54,2020-03-01,0,0.0,0.0
2089,WV,54,2020-03-02,0,0.0,0.0
2140,WV,54,2020-03-03,0,0.0,0.0
2191,WV,54,2020-03-04,0,0.0,0.0
2242,WV,54,2020-03-05,0,0.0,0.0
2293,WV,54,2020-03-06,0,0.0,0.0
2344,WV,54,2020-03-07,0,0.0,0.0
2395,WV,54,2020-03-08,0,0.0,0.0
2446,WV,54,2020-03-09,0,0.0,0.0
2497,WV,54,2020-03-10,0,0.0,0.0
2548,WV,54,2020-03-11,0,0.0,0.0
2599,WV,54,2020-03-12,0,0.0,0.0
2650,WV,54,2020-03-13,0,0.0,0.0
2701,WV,54,2020-03-14,0,0.0,0.0
2752,WV,54,2020-03-15,0,0.0,0.0
2803,WV,54,2020-03-16,0,0.0,0.0
2854,WV,54,2020-03-17,0,0.0,0.0
2905,WV,54,2020-03-18,0,0.0,0.0
2956,WV,54,2020-03-19,0,0.0,0.0
3007,WV,54,2020-03-20,0,0.0,0.0
3058,WV,54,2020-03-21,0,0.0,0.0
3109,WV,54,2020-03-22,0,0.0,0.0
3160,WV,54,2020-03-23,0,0.0,0.0
3211,WV,54,2020-03-24,0,0.0,0.0
3262,WV,54,2020-03-25,0,0.0,0.0
3313,WV,54,2020-03-26,0,0.0,0.0
3364,WV,54,2020-03-27,0,0.0,0.0
3415,WV,54,2020-03-28,0,0.0,0.0
3466,WV,54,2020-03-29,1,1.0,0.14285714285714285
3517,WV,54,2020-03-30,1,0.0,0.14285714285714285
3568,WV,54,2020-03-31,1,0.0,0.14285714285714285
3619,WV,54,2020-04-01,2,1.0,0.2857142857142857
3670,WV,54,2020-04-02,2,0.0,0.2857142857142857
3721,WV,54,2020-04-03,2,0.0,0.2857142857142857
3772,WV,54,2020-04-04,2,0.0,0.2857142857142857
3823,WV,54,2020-04-05,3,1.0,0.2857142857142857
3874,WV,54,2020-04-06,4,1.0,0.42857142857142855
3925,WV,54,2020-04-07,4,0.0,0.42857142857142855
3976,WV,54,2020-04-08,4,0.0,0.2857142857142857
4027,WV,54,2020-04-09,5,1.0,0.42857142857142855
4078,WV,54,2020-04-10,5,0.0,0.42857142857142855
4129,WV,54,2020-04-11,6,1.0,0.5714285714285714
4180,WV,54,2020-04-12,8,2.0,0.7142857142857143
4231,WV,54,2020-04-13,9,1.0,0.7142857142857143
4282,WV,54,2020-04-14,10,1.0,0.8571428571428571
4333,WV,54,2020-04-15,12,2.0,1.1428571428571428
4384,WV,54,2020-04-16,13,1.0,1.1428571428571428
4435,WV,54,2020-04-17,16,3.0,1.5714285714285714
4486,WV,54,2020-04-18,18,2.0,1.7142857142857142
4537,WV,54,2020-04-19,20,2.0,1.7142857142857142
4588,WV,54,2020-04-20,26,6.0,2.4285714285714284
4639,WV,54,2020-04-21,26,0.0,2.2857142857142856
4690,WV,54,2020-04-22,29,3.0,2.4285714285714284
4741,WV,54,2020-04-23,31,2.0,2.5714285714285716
4792,WV,54,2020-04-24,31,0.0,2.142857142857143
4843,WV,54,2020-04-25,33,2.0,2.142857142857143
4894,WV,54,2020-04-26,34,1.0,2.0
4945,WV,54,2020-04-27,37,3.0,1.5714285714285714
4996,WV,54,2020-04-28,38,1.0,1.7142857142857142
5047,WV,54,2020-04-29,40,2.0,1.5714285714285714
5098,WV,54,2020-04-30,44,4.0,1.8571428571428572
5149,WV,54,2020-05-01,46,2.0,2.142857142857143
5200,WV,54,2020-05-02,49,3.0,2.2857142857142856
5251,WV,54,2020-05-03,49,0.0,2.142857142857143
5302,WV,54,2020-05-04,49,0.0,1.7142857142857142
5353,WV,54,2020-05-05,49,0.0,1.5714285714285714
5404,WV,54,2020-05-06,50,1.0,1.4285714285714286
5455,WV,54,2020-05-07,50,0.0,0.8571428571428571
5506,WV,54,2020-05-08,51,1.0,0.7142857142857143
5557,WV,54,2020-05-09,52,1.0,0.42857142857142855
5608,WV,54,2020-05-10,53,1.0,0.5714285714285714
5659,WV,54,2020-05-11,56,3.0,1.0
5710,WV,54,2020-05-12,57,1.0,1.1428571428571428
5761,WV,54,2020-05-13,58,1.0,1.1428571428571428
5812,WV,54,2020-05-14,61,3.0,1.5714285714285714
5863,WV,54,2020-05-15,63,2.0,1.7142857142857142
5914,WV,54,2020-05-16,64,1.0,1.7142857142857142
5965,WV,54,2020-05-17,66,2.0,1.8571428571428572
6016,WV,54,2020-05-18,67,1.0,1.5714285714285714
6067,WV,54,2020-05-19,67,0.0,1.4285714285714286
6118,WV,54,2020-05-20,68,1.0,1.4285714285714286
6169,WV,54,2020-05-21,70,2.0,1.2857142857142858
6220,WV,54,2020-05-22,71,1.0,1.1428571428571428
6271,WV,54,2020-05-23,71,0.0,1.0
6322,WV,54,2020-05-24,71,0.0,0.7142857142857143
6373,WV,54,2020-05-25,71,0.0,0.5714285714285714
6424,WV,54,2020-05-26,73,2.0,0.8571428571428571
6475,WV,54,2020-05-27,73,0.0,0.7142857142857143
6526,WV,54,2020-05-28,73,0.0,0.42857142857142855
6577,WV,54,2020-05-29,73,0.0,0.2857142857142857
6628,WV,54,2020-05-30,73,0.0,0.2857142857142857
6679,WV,54,2020-05-31,73,0.0,0.2857142857142857
6730,WV,54,2020-06-01,75,2.0,0.5714285714285714
6781,WV,54,2020-06-02,77,2.0,0.5714285714285714
6832,WV,54,2020-06-03,78,1.0,0.7142857142857143
6883,WV,54,2020-06-04,79,1.0,0.8571428571428571
6934,WV,54,2020-06-05,84,5.0,1.5714285714285714
6985,WV,54,2020-06-06,84,0.0,1.5714285714285714
7036,WV,54,2020-06-07,84,0.0,1.5714285714285714
7087,WV,54,2020-06-08,84,0.0,1.2857142857142858
7138,WV,54,2020-06-09,84,0.0,1.0
7189,WV,54,2020-06-10,85,1.0,1.0
7240,WV,54,2020-06-11,86,1.0,1.0
7291,WV,54,2020-06-12,88,2.0,0.5714285714285714
7342,WV,54,2020-06-13,88,0.0,0.5714285714285714
7393,WV,54,2020-06-14,88,0.0,0.5714285714285714
7444,WV,54,2020-06-15,88,0.0,0.5714285714285714
7495,WV,54,2020-06-16,88,0.0,0.5714285714285714
7546,WV,54,2020-06-17,88,0.0,0.42857142857142855
7597,WV,54,2020-06-18,88,0.0,0.2857142857142857
7648,WV,54,2020-06-19,88,0.0,0.0
7699,WV,54,2020-06-20,88,0.0,0.0
7750,WV,54,2020-06-21,89,1.0,0.14285714285714285
7801,WV,54,2020-06-22,90,1.0,0.2857142857142857
7852,WV,54,2020-06-23,92,2.0,0.5714285714285714
7903,WV,54,2020-06-24,92,0.0,0.5714285714285714
7954,WV,54,2020-06-25,92,0.0,0.5714285714285714
8005,WV,54,2020-06-26,92,0.0,0.5714285714285714
8056,WV,54,2020-06-27,93,1.0,0.7142857142857143
8107,WV,54,2020-06-28,93,0.0,0.5714285714285714
8158,WV,54,2020-06-29,93,0.0,0.42857142857142855
8209,WV,54,2020-06-30,93,0.0,0.14285714285714285
8260,WV,54,2020-07-01,93,0.0,0.14285714285714285
8311,WV,54,2020-07-02,93,0.0,0.14285714285714285
8362,WV,54,2020-07-03,93,0.0,0.14285714285714285
8413,WV,54,2020-07-04,94,1.0,0.14285714285714285
8464,WV,54,2020-07-05,95,1.0,0.2857142857142857
8515,WV,54,2020-07-06,95,0.0,0.2857142857142857
8566,WV,54,2020-07-07,95,0.0,0.2857142857142857
8617,WV,54,2020-07-08,95,0.0,0.2857142857142857
8668,WV,54,2020-07-09,95,0.0,0.2857142857142857
8719,WV,54,2020-07-10,95,0.0,0.2857142857142857
8770,WV,54,2020-07-11,96,1.0,0.2857142857142857
8821,WV,54,2020-07-12,96,0.0,0.14285714285714285
8872,WV,54,2020-07-13,97,1.0,0.2857142857142857
8923,WV,54,2020-07-14,97,0.0,0.2857142857142857
8974,WV,54,2020-07-15,98,1.0,0.42857142857142855
9025,WV,54,2020-07-16,99,1.0,0.5714285714285714
9076,WV,54,2020-07-17,100,1.0,0.7142857142857143
9127,WV,54,2020-07-18,100,0.0,0.5714285714285714
9178,WV,54,2020-07-19,100,0.0,0.5714285714285714
9229,WV,54,2020-07-20,100,0.0,0.42857142857142855
9280,WV,54,2020-07-21,101,1.0,0.5714285714285714
9331,WV,54,2020-07-22,101,0.0,0.42857142857142855
9382,WV,54,2020-07-23,103,2.0,0.5714285714285714
9433,WV,54,2020-07-24,103,0.0,0.42857142857142855
9484,WV,54,2020-07-25,103,0.0,0.42857142857142855
9535,WV,54,2020-07-26,103,0.0,0.42857142857142855
9586,WV,54,2020-07-27,106,3.0,0.8571428571428571
9637,WV,54,2020-07-28,111,5.0,1.4285714285714286
9688,WV,54,2020-07-29,112,1.0,1.5714285714285714
9739,WV,54,2020-07-30,115,3.0,1.7142857142857142
9790,WV,54,2020-07-31,116,1.0,1.8571428571428572
9841,WV,54,2020-08-01,116,0.0,1.8571428571428572
9892,WV,54,2020-08-02,117,1.0,2.0
9943,WV,54,2020-08-03,117,0.0,1.5714285714285714
9994,WV,54,2020-08-04,124,7.0,1.8571428571428572
10045,WV,54,2020-08-05,124,0.0,1.7142857142857142
10096,WV,54,2020-08-06,124,0.0,1.2857142857142858
10147,WV,54,2020-08-07,127,3.0,1.5714285714285714
10198,WV,54,2020-08-08,131,4.0,2.142857142857143
10249,WV,54,2020-08-09,139,8.0,3.142857142857143
10300,WV,54,2020-08-10,141,2.0,3.4285714285714284
10351,WV,54,2020-08-11,147,6.0,3.2857142857142856
10402,WV,54,2020-08-12,153,6.0,4.142857142857143
10453,WV,54,2020-08-13,153,0.0,4.142857142857143
10504,WV,54,2020-08-14,157,4.0,4.285714285714286
10555,WV,54,2020-08-15,159,2.0,4.0
10606,WV,54,2020-08-16,159,0.0,2.857142857142857
10657,WV,54,2020-08-17,159,0.0,2.5714285714285716
10708,WV,54,2020-08-18,162,3.0,2.142857142857143
10759,WV,54,2020-08-19,164,2.0,1.5714285714285714
10810,WV,54,2020-08-20,165,1.0,1.7142857142857142
10861,WV,54,2020-08-21,170,5.0,1.8571428571428572
10912,WV,54,2020-08-22,176,6.0,2.4285714285714284
10963,WV,54,2020-08-23,178,2.0,2.7142857142857144
11014,WV,54,2020-08-24,179,1.0,2.857142857142857
11065,WV,54,2020-08-25,186,7.0,3.4285714285714284
11116,WV,54,2020-08-26,189,3.0,3.5714285714285716
11167,WV,54,2020-08-27,195,6.0,4.285714285714286
11218,WV,54,2020-08-28,199,4.0,4.142857142857143
11269,WV,54,2020-08-29,210,11.0,4.857142857142857
11320,WV,54,2020-08-30,211,1.0,4.714285714285714
11371,WV,54,2020-08-31,212,1.0,4.714285714285714
11422,WV,54,2020-09-01,219,7.0,4.714285714285714
11473,WV,54,2020-09-02,228,9.0,5.571428571428571
11524,WV,54,2020-09-03,236,8.0,5.857142857142857
11575,WV,54,2020-09-04,241,5.0,6.0
11626,WV,54,2020-09-05,242,1.0,4.571428571428571
11677,WV,54,2020-09-06,245,3.0,4.857142857142857
11728,WV,54,2020-09-07,246,1.0,4.857142857142857
11779,WV,54,2020-09-08,250,4.0,4.428571428571429
11830,WV,54,2020-09-09,253,3.0,3.5714285714285716
11881,WV,54,2020-09-10,255,2.0,2.7142857142857144
11932,WV,54,2020-09-11,262,7.0,3.0
11983,WV,54,2020-09-12,264,2.0,3.142857142857143
12034,WV,54,2020-09-13,264,0.0,2.7142857142857144
12085,WV,54,2020-09-14,274,10.0,4.0
12136,WV,54,2020-09-15,274,0.0,3.4285714285714284
12187,WV,54,2020-09-16,290,16.0,5.285714285714286
12238,WV,54,2020-09-17,294,4.0,5.571428571428571
12289,WV,54,2020-09-18,297,3.0,5.0
12340,WV,54,2020-09-19,308,11.0,6.285714285714286
12391,WV,54,2020-09-20,310,2.0,6.571428571428571
12442,WV,54,2020-09-21,312,2.0,5.428571428571429
12493,WV,54,2020-09-22,317,5.0,6.142857142857143
12544,WV,54,2020-09-23,319,2.0,4.142857142857143
12595,WV,54,2020-09-24,325,6.0,4.428571428571429
12646,WV,54,2020-09-25,330,5.0,4.714285714285714
12697,WV,54,2020-09-26,332,2.0,3.4285714285714284
12748,WV,54,2020-09-27,334,2.0,3.4285714285714284
12799,WV,54,2020-09-28,337,3.0,3.5714285714285716
12850,WV,54,2020-09-29,345,8.0,4.0
12901,WV,54,2020-09-30,350,5.0,4.428571428571429
12952,WV,54,2020-10-01,353,3.0,4.0
13003,WV,54,2020-10-02,355,2.0,3.5714285714285716
13054,WV,54,2020-10-03,357,2.0,3.5714285714285716
13105,WV,54,2020-10-04,358,1.0,3.4285714285714284
13156,WV,54,2020-10-05,361,3.0,3.4285714285714284
13207,WV,54,2020-10-06,364,3.0,2.7142857142857144
13258,WV,54,2020-10-07,369,5.0,2.7142857142857144
13309,WV,54,2020-10-08,370,1.0,2.4285714285714284
13360,WV,54,2020-10-09,376,6.0,3.0
13411,WV,54,2020-10-10,381,5.0,3.4285714285714284
13462,WV,54,2020-10-11,382,1.0,3.4285714285714284
13513,WV,54,2020-10-12,385,3.0,3.4285714285714284
13564,WV,54,2020-10-13,387,2.0,3.2857142857142856
13615,WV,54,2020-10-14,391,4.0,3.142857142857143
13666,WV,54,2020-10-15,393,2.0,3.2857142857142856
13717,WV,54,2020-10-16,396,3.0,2.857142857142857
13768,WV,54,2020-10-17,399,3.0,2.5714285714285716
13819,WV,54,2020-10-18,399,0.0,2.4285714285714284
13870,WV,54,2020-10-19,399,0.0,2.0
13921,WV,54,2020-10-20,408,9.0,3.0
13972,WV,54,2020-10-21,413,5.0,3.142857142857143
14023,WV,54,2020-10-22,418,5.0,3.5714285714285716
14074,WV,54,2020-10-23,422,4.0,3.7142857142857144
14125,WV,54,2020-10-24,422,0.0,3.2857142857142856
14176,WV,54,2020-10-25,423,1.0,3.4285714285714284
14227,WV,54,2020-10-26,424,1.0,3.5714285714285716
14278,WV,54,2020-10-27,429,5.0,3.0
14329,WV,54,2020-10-28,432,3.0,2.7142857142857144
14380,WV,54,2020-10-29,439,7.0,3.0
14431,WV,54,2020-10-30,447,8.0,3.5714285714285716
14482,WV,54,2020-10-31,453,6.0,4.428571428571429
14533,WV,54,2020-11-01,453,0.0,4.285714285714286
14584,WV,54,2020-11-02,454,1.0,4.285714285714286
14635,WV,54,2020-11-03,469,15.0,5.714285714285714
14686,WV,54,2020-11-04,472,3.0,5.714285714285714
14737,WV,54,2020-11-05,480,8.0,5.857142857142857
14788,WV,54,2020-11-06,487,7.0,5.714285714285714
14839,WV,54,2020-11-07,501,14.0,6.857142857142857
14890,WV,54,2020-11-08,502,1.0,7.0
14941,WV,54,2020-11-09,530,28.0,10.857142857142858
14992,WV,54,2020-11-10,546,16.0,11.0
15043,WV,54,2020-11-11,553,7.0,11.571428571428571
15094,WV,54,2020-11-12,555,2.0,10.714285714285714
15145,WV,54,2020-11-13,565,10.0,11.142857142857142
15196,WV,54,2020-11-14,573,8.0,10.285714285714286
15247,WV,54,2020-11-15,582,9.0,11.428571428571429
15298,WV,54,2020-11-16,585,3.0,7.857142857142857
15349,WV,54,2020-11-17,598,13.0,7.428571428571429
15400,WV,54,2020-11-18,612,14.0,8.428571428571429
15451,WV,54,2020-11-19,622,10.0,9.571428571428571
15502,WV,54,2020-11-20,638,16.0,10.428571428571429
15553,WV,54,2020-11-21,638,0.0,9.285714285714286
15604,WV,54,2020-11-22,660,22.0,11.142857142857142
15655,WV,54,2020-11-23,664,4.0,11.285714285714286
15706,WV,54,2020-11-24,677,13.0,11.285714285714286
15757,WV,54,2020-11-25,689,12.0,11.0
15808,WV,54,2020-11-26,712,23.0,12.857142857142858
15859,WV,54,2020-11-27,712,0.0,10.571428571428571
15910,WV,54,2020-11-28,718,6.0,11.428571428571429
15961,WV,54,2020-11-29,729,11.0,9.857142857142858
16012,WV,54,2020-11-30,735,6.0,10.142857142857142
16063,WV,54,2020-12-01,758,23.0,11.571428571428571
16114,WV,54,2020-12-02,777,19.0,12.571428571428571
16165,WV,54,2020-12-03,785,8.0,10.428571428571429
16216,WV,54,2020-12-04,794,9.0,11.714285714285714
16267,WV,54,2020-12-05,829,35.0,15.857142857142858
16318,WV,54,2020-12-06,838,9.0,15.571428571428571
16369,WV,54,2020-12-07,841,3.0,15.142857142857142
16420,WV,54,2020-12-08,870,29.0,16.0
16471,WV,54,2020-12-09,901,31.0,17.714285714285715
16522,WV,54,2020-12-10,921,20.0,19.428571428571427
16573,WV,54,2020-12-11,938,17.0,20.571428571428573
16624,WV,54,2020-12-12,966,28.0,19.571428571428573
16675,WV,54,2020-12-13,968,2.0,18.571428571428573
16726,WV,54,2020-12-14,978,10.0,19.571428571428573
16777,WV,54,2020-12-15,1012,34.0,20.285714285714285
16828,WV,54,2020-12-16,1039,27.0,19.714285714285715
16879,WV,54,2020-12-17,1071,32.0,21.428571428571427
16930,WV,54,2020-12-18,1091,20.0,21.857142857142858
16981,WV,54,2020-12-19,1122,31.0,22.285714285714285
17032,WV,54,2020-12-20,1128,6.0,22.857142857142858
48,WI,55,2020-01-22,0,,
99,WI,55,2020-01-23,0,0.0,
150,WI,55,2020-01-24,0,0.0,
201,WI,55,2020-01-25,0,0.0,
252,WI,55,2020-01-26,0,0.0,
303,WI,55,2020-01-27,0,0.0,
354,WI,55,2020-01-28,0,0.0,
405,WI,55,2020-01-29,0,0.0,0.0
456,WI,55,2020-01-30,0,0.0,0.0
507,WI,55,2020-01-31,0,0.0,0.0
558,WI,55,2020-02-01,0,0.0,0.0
609,WI,55,2020-02-02,0,0.0,0.0
660,WI,55,2020-02-03,0,0.0,0.0
711,WI,55,2020-02-04,0,0.0,0.0
762,WI,55,2020-02-05,0,0.0,0.0
813,WI,55,2020-02-06,0,0.0,0.0
864,WI,55,2020-02-07,0,0.0,0.0
915,WI,55,2020-02-08,0,0.0,0.0
966,WI,55,2020-02-09,0,0.0,0.0
1017,WI,55,2020-02-10,0,0.0,0.0
1068,WI,55,2020-02-11,0,0.0,0.0
1119,WI,55,2020-02-12,0,0.0,0.0
1170,WI,55,2020-02-13,0,0.0,0.0
1221,WI,55,2020-02-14,0,0.0,0.0
1272,WI,55,2020-02-15,0,0.0,0.0
1323,WI,55,2020-02-16,0,0.0,0.0
1374,WI,55,2020-02-17,0,0.0,0.0
1425,WI,55,2020-02-18,0,0.0,0.0
1476,WI,55,2020-02-19,0,0.0,0.0
1527,WI,55,2020-02-20,0,0.0,0.0
1578,WI,55,2020-02-21,0,0.0,0.0
1629,WI,55,2020-02-22,0,0.0,0.0
1680,WI,55,2020-02-23,0,0.0,0.0
1731,WI,55,2020-02-24,0,0.0,0.0
1782,WI,55,2020-02-25,0,0.0,0.0
1833,WI,55,2020-02-26,0,0.0,0.0
1884,WI,55,2020-02-27,0,0.0,0.0
1935,WI,55,2020-02-28,0,0.0,0.0
1986,WI,55,2020-02-29,0,0.0,0.0
2037,WI,55,2020-03-01,0,0.0,0.0
2088,WI,55,2020-03-02,0,0.0,0.0
2139,WI,55,2020-03-03,0,0.0,0.0
2190,WI,55,2020-03-04,0,0.0,0.0
2241,WI,55,2020-03-05,0,0.0,0.0
2292,WI,55,2020-03-06,0,0.0,0.0
2343,WI,55,2020-03-07,0,0.0,0.0
2394,WI,55,2020-03-08,0,0.0,0.0
2445,WI,55,2020-03-09,0,0.0,0.0
2496,WI,55,2020-03-10,0,0.0,0.0
2547,WI,55,2020-03-11,0,0.0,0.0
2598,WI,55,2020-03-12,0,0.0,0.0
2649,WI,55,2020-03-13,0,0.0,0.0
2700,WI,55,2020-03-14,0,0.0,0.0
2751,WI,55,2020-03-15,0,0.0,0.0
2802,WI,55,2020-03-16,0,0.0,0.0
2853,WI,55,2020-03-17,0,0.0,0.0
2904,WI,55,2020-03-18,0,0.0,0.0
2955,WI,55,2020-03-19,2,2.0,0.2857142857142857
3006,WI,55,2020-03-20,3,1.0,0.42857142857142855
3057,WI,55,2020-03-21,4,1.0,0.5714285714285714
3108,WI,55,2020-03-22,4,0.0,0.5714285714285714
3159,WI,55,2020-03-23,5,1.0,0.7142857142857143
3210,WI,55,2020-03-24,5,0.0,0.7142857142857143
3261,WI,55,2020-03-25,6,1.0,0.8571428571428571
3312,WI,55,2020-03-26,8,2.0,0.8571428571428571
3363,WI,55,2020-03-27,12,4.0,1.2857142857142858
3414,WI,55,2020-03-28,13,1.0,1.2857142857142858
3465,WI,55,2020-03-29,13,0.0,1.2857142857142858
3516,WI,55,2020-03-30,14,1.0,1.2857142857142858
3567,WI,55,2020-03-31,16,2.0,1.5714285714285714
3618,WI,55,2020-04-01,24,8.0,2.5714285714285716
3669,WI,55,2020-04-02,31,7.0,3.2857142857142856
3720,WI,55,2020-04-03,37,6.0,3.5714285714285716
3771,WI,55,2020-04-04,56,19.0,6.142857142857143
3822,WI,55,2020-04-05,68,12.0,7.857142857142857
3873,WI,55,2020-04-06,77,9.0,9.0
