,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average
5005,ME,23,2020-12-16,17311,551.0,408.14285714285717,267,2.0,3.0
5006,ME,23,2020-12-17,17901,590.0,434.2857142857143,276,9.0,4.285714285714286
5007,ME,23,2020-12-18,18337,436.0,447.2857142857143,281,5.0,4.428571428571429
5008,ME,23,2020-12-19,18738,401.0,445.42857142857144,292,11.0,5.0
5009,ME,23,2020-12-20,18946,208.0,431.85714285714283,292,0.0,5.0
5010,MD,24,2020-01-22,0,,,0,,
5011,MD,24,2020-01-23,0,0.0,,0,0.0,
5012,MD,24,2020-01-24,0,0.0,,0,0.0,
5013,MD,24,2020-01-25,0,0.0,,0,0.0,
5014,MD,24,2020-01-26,0,0.0,,0,0.0,
5015,MD,24,2020-01-27,0,0.0,,0,0.0,
5016,MD,24,2020-01-28,0,0.0,,0,0.0,
5017,MD,24,2020-01-29,0,0.0,0.0,0,0.0,0.0
5018,MD,24,2020-01-30,0,0.0,0.0,0,0.0,0.0
5019,MD,24,2020-01-31,0,0.0,0.0,0,0.0,0.0
5020,MD,24,2020-02-01,0,0.0,0.0,0,0.0,0.0
5021,MD,24,2020-02-02,0,0.0,0.0,0,0.0,0.0
5022,MD,24,2020-02-03,0,0.0,0.0,0,0.0,0.0
5023,MD,24,2020-02-04,0,0.0,0.0,0,0.0,0.0
5024,MD,24,2020-02-05,0,0.0,0.0,0,0.0,0.0
5025,MD,24,2020-02-06,0,0.0,0.0,0,0.0,0.0
5026,MD,24,2020-02-07,0,0.0,0.0,0,0.0,0.0
5027,MD,24,2020-02-08,0,0.0,0.0,0,0.0,0.0
5028,MD,24,2020-02-09,0,0.0,0.0,0,0.0,0.0
5029,MD,24,2020-02-10,0,0.0,0.0,0,0.0,0.0
5030,MD,24,2020-02-11,0,0.0,0.0,0,0.0,0.0
5031,MD,24,2020-02-12,0,0.0,0.0,0,0.0,0.0
5032,MD,24,2020-02-13,0,0.0,0.0,0,0.0,0.0
5033,MD,24,2020-02-14,0,0.0,0.0,0,0.0,0.0
5034,MD,24,2020-02-15,0,0.0,0.0,0,0.0,0.0
5035,MD,24,2020-02-16,0,0.0,0.0,0,0.0,0.0
5036,MD,24,2020-02-17,0,0.0,0.0,0,0.0,0.0
5037,MD,24,2020-02-18,0,0.0,0.0,0,0.0,0.0
5038,MD,24,2020-02-19,0,0.0,0.0,0,0.0,0.0
5039,MD,24,2020-02-20,0,0.0,0.0,0,0.0,0.0
5040,MD,24,2020-02-21,0,0.0,0.0,0,0.0,0.0
5041,MD,24,2020-02-22,0,0.0,0.0,0,0.0,0.0
5042,MD,24,2020-02-23,0,0.0,0.0,0,0.0,0.0
5043,MD,24,2020-02-24,0,0.0,0.0,0,0.0,0.0
5044,MD,24,2020-02-25,0,0.0,0.0,0,0.0,0.0
5045,MD,24,2020-02-26,0,0.0,0.0,0,0.0,0.0
5046,MD,24,2020-02-27,0,0.0,0.0,0,0.0,0.0
5047,MD,24,2020-02-28,0,0.0,0.0,0,0.0,0.0
5048,MD,24,2020-02-29,0,0.0,0.0,0,0.0,0.0
5049,MD,24,2020-03-01,0,0.0,0.0,0,0.0,0.0
5050,MD,24,2020-03-02,0,0.0,0.0,0,0.0,0.0
5051,MD,24,2020-03-03,0,0.0,0.0,0,0.0,0.0
5052,MD,24,2020-03-04,0,0.0,0.0,0,0.0,0.0
5053,MD,24,2020-03-05,0,0.0,0.0,0,0.0,0.0
5054,MD,24,2020-03-06,3,3.0,0.42857142857142855,0,0.0,0.0
5055,MD,24,2020-03-07,3,0.0,0.42857142857142855,0,0.0,0.0
5056,MD,24,2020-03-08,5,2.0,0.7142857142857143,0,0.0,0.0
5057,MD,24,2020-03-09,8,3.0,1.1428571428571428,0,0.0,0.0
5058,MD,24,2020-03-10,9,1.0,1.2857142857142858,0,0.0,0.0
5059,MD,24,2020-03-11,12,3.0,1.7142857142857142,0,0.0,0.0
5060,MD,24,2020-03-12,12,0.0,1.7142857142857142,0,0.0,0.0
5061,MD,24,2020-03-13,17,5.0,2.0,0,0.0,0.0
5062,MD,24,2020-03-14,30,13.0,3.857142857142857,0,0.0,0.0
5063,MD,24,2020-03-15,30,0.0,3.5714285714285716,0,0.0,0.0
5064,MD,24,2020-03-16,37,7.0,4.142857142857143,0,0.0,0.0
5065,MD,24,2020-03-17,57,20.0,6.857142857142857,0,0.0,0.0
5066,MD,24,2020-03-18,85,28.0,10.428571428571429,1,1.0,0.14285714285714285
5067,MD,24,2020-03-19,107,22.0,13.571428571428571,1,0.0,0.14285714285714285
5068,MD,24,2020-03-20,190,83.0,24.714285714285715,2,1.0,0.2857142857142857
5069,MD,24,2020-03-21,190,0.0,22.857142857142858,3,1.0,0.42857142857142855
5070,MD,24,2020-03-22,244,54.0,30.571428571428573,3,0.0,0.42857142857142855
5071,MD,24,2020-03-23,288,44.0,35.857142857142854,3,0.0,0.42857142857142855
5072,MD,24,2020-03-24,349,61.0,41.714285714285715,4,1.0,0.5714285714285714
5073,MD,24,2020-03-25,423,74.0,48.285714285714285,4,0.0,0.42857142857142855
5074,MD,24,2020-03-26,580,157.0,67.57142857142857,4,0.0,0.42857142857142855
5075,MD,24,2020-03-27,773,193.0,83.28571428571429,5,1.0,0.42857142857142855
5076,MD,24,2020-03-28,995,222.0,115.0,10,5.0,1.0
5077,MD,24,2020-03-29,1242,247.0,142.57142857142858,15,5.0,1.7142857142857142
5078,MD,24,2020-03-30,1412,170.0,160.57142857142858,15,0.0,1.7142857142857142
5079,MD,24,2020-03-31,1660,248.0,187.28571428571428,17,2.0,1.8571428571428572
5080,MD,24,2020-04-01,1985,325.0,223.14285714285714,30,13.0,3.7142857142857144
5081,MD,24,2020-04-02,2331,346.0,250.14285714285714,35,5.0,4.428571428571429
5082,MD,24,2020-04-03,2758,427.0,283.57142857142856,41,6.0,5.142857142857143
5083,MD,24,2020-04-04,3125,367.0,304.2857142857143,53,12.0,6.142857142857143
5084,MD,24,2020-04-05,3609,484.0,338.14285714285717,67,14.0,7.428571428571429
5085,MD,24,2020-04-06,4045,436.0,376.14285714285717,91,24.0,10.857142857142858
5086,MD,24,2020-04-07,4370,325.0,387.14285714285717,103,12.0,12.285714285714286
5087,MD,24,2020-04-08,5528,1158.0,506.14285714285717,123,20.0,13.285714285714286
5088,MD,24,2020-04-09,6184,656.0,550.4285714285714,138,15.0,14.714285714285714
5089,MD,24,2020-04-10,6968,784.0,601.4285714285714,171,33.0,18.571428571428573
5090,MD,24,2020-04-11,7694,726.0,652.7142857142857,202,31.0,21.285714285714285
5091,MD,24,2020-04-12,8225,531.0,659.4285714285714,232,30.0,23.571428571428573
5092,MD,24,2020-04-13,8933,708.0,698.2857142857143,232,0.0,20.142857142857142
5093,MD,24,2020-04-14,9470,537.0,728.5714285714286,278,46.0,25.0
5094,MD,24,2020-04-15,10031,561.0,643.2857142857143,299,21.0,25.142857142857142
5095,MD,24,2020-04-16,10784,753.0,657.1428571428571,345,46.0,29.571428571428573
5096,MD,24,2020-04-17,11572,788.0,657.7142857142857,365,20.0,27.714285714285715
5097,MD,24,2020-04-18,12307,735.0,659.0,374,9.0,24.571428571428573
5098,MD,24,2020-04-19,12829,522.0,657.7142857142857,421,47.0,27.0
5099,MD,24,2020-04-20,13678,849.0,677.8571428571429,446,25.0,30.571428571428573
5100,MD,24,2020-04-21,14193,515.0,674.7142857142857,489,43.0,30.142857142857142
5101,MD,24,2020-04-22,14775,582.0,677.7142857142857,544,55.0,35.0
5102,MD,24,2020-04-23,15735,960.0,707.2857142857143,592,48.0,35.285714285714285
5103,MD,24,2020-04-24,16616,881.0,720.5714285714286,592,0.0,32.42857142857143
5104,MD,24,2020-04-25,17766,1150.0,779.8571428571429,695,103.0,45.857142857142854
5105,MD,24,2020-04-26,18580,814.0,821.5714285714286,708,13.0,41.0
5106,MD,24,2020-04-27,19485,905.0,829.5714285714286,800,92.0,50.57142857142857
5107,MD,24,2020-04-28,20109,624.0,845.1428571428571,849,49.0,51.42857142857143
5108,MD,24,2020-04-29,20846,737.0,867.2857142857143,924,75.0,54.285714285714285
5109,MD,24,2020-04-30,21742,896.0,858.1428571428571,985,61.0,56.142857142857146
5110,MD,24,2020-05-01,23465,1723.0,978.4285714285714,1008,23.0,59.42857142857143
5111,MD,24,2020-05-02,24473,1008.0,958.1428571428571,1092,84.0,56.714285714285715
5112,MD,24,2020-05-03,25462,989.0,983.1428571428571,1136,44.0,61.142857142857146
5113,MD,24,2020-05-04,26389,927.0,986.2857142857143,1162,26.0,51.714285714285715
5114,MD,24,2020-05-05,27116,727.0,1001.0,1223,61.0,53.42857142857143
5115,MD,24,2020-05-06,28163,1047.0,1045.2857142857142,1277,54.0,50.42857142857143
5116,MD,24,2020-05-07,29373,1210.0,1090.142857142857,1327,50.0,48.857142857142854
5117,MD,24,2020-05-08,30459,1086.0,999.1428571428571,1377,50.0,52.714285714285715
5118,MD,24,2020-05-09,31534,1075.0,1008.7142857142857,1429,52.0,48.142857142857146
5119,MD,24,2020-05-10,32587,1053.0,1017.8571428571429,1467,38.0,47.285714285714285
5120,MD,24,2020-05-11,33373,786.0,997.7142857142857,1489,22.0,46.714285714285715
5121,MD,24,2020-05-12,34061,688.0,992.1428571428571,1558,69.0,47.857142857142854
5122,MD,24,2020-05-13,34812,751.0,949.8571428571429,1625,67.0,49.714285714285715
5123,MD,24,2020-05-14,35903,1091.0,932.8571428571429,1674,49.0,49.57142857142857
5124,MD,24,2020-05-15,36984,1081.0,932.1428571428571,1723,49.0,49.42857142857143
5125,MD,24,2020-05-16,37957,973.0,917.5714285714286,1772,49.0,49.0
5126,MD,24,2020-05-17,38804,847.0,888.1428571428571,1815,43.0,49.714285714285715
5127,MD,24,2020-05-18,39762,958.0,912.7142857142857,1840,25.0,50.142857142857146
5128,MD,24,2020-05-19,41545,1783.0,1069.142857142857,1898,58.0,48.57142857142857
5129,MD,24,2020-05-20,42317,772.0,1072.142857142857,1949,51.0,46.285714285714285
5130,MD,24,2020-05-21,43530,1213.0,1089.5714285714287,1999,50.0,46.42857142857143
5131,MD,24,2020-05-22,44424,894.0,1062.857142857143,2044,45.0,45.857142857142854
5132,MD,24,2020-05-23,45495,1071.0,1076.857142857143,2087,43.0,45.0
5133,MD,24,2020-05-24,47150,1655.0,1192.2857142857142,2148,61.0,47.57142857142857
5134,MD,24,2020-05-25,47684,534.0,1131.7142857142858,2310,162.0,67.14285714285714
5135,MD,24,2020-05-26,47684,0.0,877.0,2314,4.0,59.42857142857143
5136,MD,24,2020-05-27,48423,739.0,872.2857142857143,2343,29.0,56.285714285714285
5137,MD,24,2020-05-28,49708,1285.0,882.5714285714286,2362,19.0,51.857142857142854
5138,MD,24,2020-05-29,50987,1279.0,937.5714285714286,2362,0.0,45.42857142857143
5139,MD,24,2020-05-30,52015,1028.0,931.4285714285714,2407,45.0,45.714285714285715
5140,MD,24,2020-05-31,52715,700.0,795.0,2433,26.0,40.714285714285715
5141,MD,24,2020-06-01,53326,611.0,806.0,2455,22.0,20.714285714285715
5142,MD,24,2020-06-02,54171,845.0,926.7142857142857,2608,153.0,42.0
5143,MD,24,2020-06-03,54981,810.0,936.8571428571429,2654,46.0,44.42857142857143
5144,MD,24,2020-06-04,55858,877.0,878.5714285714286,2695,41.0,47.57142857142857
5145,MD,24,2020-06-05,56760,902.0,824.7142857142857,2727,32.0,52.142857142857146
5146,MD,24,2020-06-06,57481,721.0,780.8571428571429,2768,41.0,51.57142857142857
5147,MD,24,2020-06-07,57969,488.0,750.5714285714286,2786,18.0,50.42857142857143
5148,MD,24,2020-06-08,58397,428.0,724.4285714285714,2797,11.0,48.857142857142854
5149,MD,24,2020-06-09,58902,505.0,675.8571428571429,2838,41.0,32.857142857142854
5150,MD,24,2020-06-10,59463,561.0,640.2857142857143,2867,29.0,30.428571428571427
5151,MD,24,2020-06-11,60197,734.0,619.8571428571429,2893,26.0,28.285714285714285
5152,MD,24,2020-06-12,60613,416.0,550.4285714285714,2926,33.0,28.428571428571427
5153,MD,24,2020-06-13,61269,656.0,541.1428571428571,2952,26.0,26.285714285714285
5154,MD,24,2020-06-14,61698,429.0,532.7142857142857,2972,20.0,26.571428571428573
5155,MD,24,2020-06-15,62011,313.0,516.2857142857143,2983,11.0,26.571428571428573
5156,MD,24,2020-06-16,62415,404.0,501.85714285714283,3001,18.0,23.285714285714285
5157,MD,24,2020-06-17,62968,553.0,500.7142857142857,3029,28.0,23.142857142857142
5158,MD,24,2020-06-18,63221,253.0,432.0,3054,25.0,23.0
5159,MD,24,2020-06-19,63506,285.0,413.2857142857143,3071,17.0,20.714285714285715
5160,MD,24,2020-06-20,63839,333.0,367.14285714285717,3093,22.0,20.142857142857142
5161,MD,24,2020-06-21,64129,290.0,347.2857142857143,3104,11.0,18.857142857142858
5162,MD,24,2020-06-22,64366,237.0,336.42857142857144,3118,14.0,19.285714285714285
5163,MD,24,2020-06-23,64734,368.0,331.2857142857143,3133,15.0,18.857142857142858
5164,MD,24,2020-06-24,65043,309.0,296.42857142857144,3149,16.0,17.142857142857142
5165,MD,24,2020-06-25,65429,386.0,315.42857142857144,3166,17.0,16.0
5166,MD,24,2020-06-26,66013,584.0,358.14285714285717,3185,19.0,16.285714285714285
5167,MD,24,2020-06-27,66450,437.0,373.0,3200,15.0,15.285714285714286
5168,MD,24,2020-06-28,66777,327.0,378.2857142857143,3208,8.0,14.857142857142858
5169,MD,24,2020-06-29,67253,476.0,412.42857142857144,3217,9.0,14.142857142857142
5170,MD,24,2020-06-30,67558,305.0,403.42857142857144,3228,11.0,13.571428571428571
5171,MD,24,2020-07-01,67918,360.0,410.7142857142857,3247,19.0,14.0
5172,MD,24,2020-07-02,68423,505.0,427.7142857142857,3253,6.0,12.428571428571429
5173,MD,24,2020-07-03,68961,538.0,421.14285714285717,3267,14.0,11.714285714285714
5174,MD,24,2020-07-04,69337,376.0,412.42857142857144,3280,13.0,11.428571428571429
5175,MD,24,2020-07-05,69624,287.0,406.7142857142857,3284,4.0,10.857142857142858
5176,MD,24,2020-07-06,69894,270.0,377.2857142857143,3294,10.0,11.0
5177,MD,24,2020-07-07,70396,502.0,405.42857142857144,3306,12.0,11.142857142857142
5178,MD,24,2020-07-08,70861,465.0,420.42857142857144,3323,17.0,10.857142857142858
5179,MD,24,2020-07-09,71447,586.0,432.0,3334,11.0,11.571428571428571
5180,MD,24,2020-07-10,71910,463.0,421.2857142857143,3350,16.0,11.857142857142858
5181,MD,24,2020-07-11,72467,557.0,447.14285714285717,3358,8.0,11.142857142857142
5182,MD,24,2020-07-12,73109,642.0,497.85714285714283,3369,11.0,12.142857142857142
5183,MD,24,2020-07-13,73527,418.0,519.0,3375,6.0,11.571428571428571
5184,MD,24,2020-07-14,74260,733.0,552.0,3381,6.0,10.714285714285714
5185,MD,24,2020-07-15,75016,756.0,593.5714285714286,3393,12.0,10.0
5186,MD,24,2020-07-16,75664,648.0,602.4285714285714,3400,7.0,9.428571428571429
5187,MD,24,2020-07-17,76136,472.0,603.7142857142857,3405,5.0,7.857142857142857
5188,MD,24,2020-07-18,77206,1070.0,677.0,3422,17.0,9.142857142857142
5189,MD,24,2020-07-19,78131,925.0,717.4285714285714,3427,5.0,8.285714285714286
5190,MD,24,2020-07-20,78683,552.0,736.5714285714286,3436,9.0,8.714285714285714
5191,MD,24,2020-07-21,79542,859.0,754.5714285714286,3452,16.0,10.142857142857142
5192,MD,24,2020-07-22,80172,630.0,736.5714285714286,3467,15.0,10.571428571428571
5193,MD,24,2020-07-23,80836,664.0,738.8571428571429,3474,7.0,10.571428571428571
5194,MD,24,2020-07-24,81766,930.0,804.2857142857143,3474,0.0,9.857142857142858
5195,MD,24,2020-07-25,83050,1284.0,834.8571428571429,3485,11.0,9.0
5196,MD,24,2020-07-26,83743,693.0,801.7142857142857,3485,0.0,8.285714285714286
5197,MD,24,2020-07-27,84871,1128.0,884.0,3491,6.0,7.857142857142857
5198,MD,24,2020-07-28,85517,646.0,853.5714285714286,3491,0.0,5.571428571428571
5199,MD,24,2020-07-29,86283,766.0,873.0,3538,47.0,10.142857142857142
5200,MD,24,2020-07-30,87175,892.0,905.5714285714286,3538,0.0,9.142857142857142
5201,MD,24,2020-07-31,88344,1169.0,939.7142857142857,3547,9.0,10.428571428571429
5202,MD,24,2020-08-01,89365,1021.0,902.1428571428571,3557,10.0,10.285714285714286
5203,MD,24,2020-08-02,90274,909.0,933.0,3568,11.0,11.857142857142858
5204,MD,24,2020-08-03,91144,870.0,896.1428571428571,3571,3.0,11.428571428571429
5205,MD,24,2020-08-04,91854,710.0,905.2857142857143,3580,9.0,12.714285714285714
5206,MD,24,2020-08-05,92426,572.0,877.5714285714286,3593,13.0,7.857142857142857
5207,MD,24,2020-08-06,93005,579.0,832.8571428571429,3602,9.0,9.142857142857142
5208,MD,24,2020-08-07,93806,801.0,780.2857142857143,3613,11.0,9.428571428571429
5209,MD,24,2020-08-08,94581,775.0,745.1428571428571,3626,13.0,9.857142857142858
5210,MD,24,2020-08-09,95502,921.0,746.8571428571429,3634,8.0,9.428571428571429
5211,MD,24,2020-08-10,96230,728.0,726.5714285714286,3640,6.0,9.857142857142858
5212,MD,24,2020-08-11,96843,613.0,712.7142857142857,3652,12.0,10.285714285714286
5213,MD,24,2020-08-12,97383,540.0,708.1428571428571,3665,13.0,10.285714285714286
5214,MD,24,2020-08-13,98160,777.0,736.4285714285714,3675,10.0,10.428571428571429
5215,MD,24,2020-08-14,98875,715.0,724.1428571428571,3684,9.0,10.142857142857142
5216,MD,24,2020-08-15,99693,818.0,730.2857142857143,3691,7.0,9.285714285714286
5217,MD,24,2020-08-16,100211,518.0,672.7142857142857,3697,6.0,9.0
5218,MD,24,2020-08-17,100709,498.0,639.8571428571429,3699,2.0,8.428571428571429
5219,MD,24,2020-08-18,101235,526.0,627.4285714285714,3705,6.0,7.571428571428571
5220,MD,24,2020-08-19,101649,414.0,609.4285714285714,3714,9.0,7.0
5221,MD,24,2020-08-20,102227,578.0,581.0,3721,7.0,6.571428571428571
5222,MD,24,2020-08-21,102898,671.0,574.7142857142857,3731,10.0,6.714285714285714
5223,MD,24,2020-08-22,103523,625.0,547.1428571428571,3739,8.0,6.857142857142857
5224,MD,24,2020-08-23,104102,579.0,555.8571428571429,3746,7.0,7.0
5225,MD,24,2020-08-24,104669,567.0,565.7142857142857,3751,5.0,7.428571428571429
5226,MD,24,2020-08-25,105045,376.0,544.2857142857143,3758,7.0,7.571428571428571
5227,MD,24,2020-08-26,105485,440.0,548.0,3770,12.0,8.0
5228,MD,24,2020-08-27,106062,577.0,547.8571428571429,3780,10.0,8.428571428571429
5229,MD,24,2020-08-28,106663,601.0,537.8571428571429,3786,6.0,7.857142857142857
5230,MD,24,2020-08-29,107294,631.0,538.7142857142857,3800,14.0,8.714285714285714
5231,MD,24,2020-08-30,107791,497.0,527.0,3809,9.0,9.0
5232,MD,24,2020-08-31,108249,458.0,511.42857142857144,3812,3.0,8.714285714285714
5233,MD,24,2020-09-01,108862,613.0,545.2857142857143,3817,5.0,8.428571428571429
5234,MD,24,2020-09-02,109319,457.0,547.7142857142857,3823,6.0,7.571428571428571
5235,MD,24,2020-09-03,110012,693.0,564.2857142857143,3833,10.0,7.571428571428571
5236,MD,24,2020-09-04,110831,819.0,595.4285714285714,3842,9.0,8.0
5237,MD,24,2020-09-05,111607,776.0,616.1428571428571,3853,11.0,7.571428571428571
5238,MD,24,2020-09-06,112119,512.0,618.2857142857143,3859,6.0,7.142857142857143
5239,MD,24,2020-09-07,112883,764.0,662.0,3862,3.0,7.142857142857143
5240,MD,24,2020-09-08,113239,356.0,625.2857142857143,3866,4.0,7.0
5241,MD,24,2020-09-09,113575,336.0,608.0,3869,3.0,6.571428571428571
5242,MD,24,2020-09-10,114071,496.0,579.8571428571429,3879,10.0,6.571428571428571
5243,MD,24,2020-09-11,114647,576.0,545.1428571428571,3884,5.0,6.0
5244,MD,24,2020-09-12,115435,788.0,546.8571428571429,3892,8.0,5.571428571428571
5245,MD,24,2020-09-13,115940,505.0,545.8571428571429,3897,5.0,5.428571428571429
5246,MD,24,2020-09-14,116430,490.0,506.7142857142857,3898,1.0,5.142857142857143
5247,MD,24,2020-09-15,117089,659.0,550.0,3901,3.0,5.0
5248,MD,24,2020-09-16,117888,799.0,616.1428571428571,3910,9.0,5.857142857142857
5249,MD,24,2020-09-17,118519,631.0,635.4285714285714,3918,8.0,5.571428571428571
5250,MD,24,2020-09-18,119062,543.0,630.7142857142857,3925,7.0,5.857142857142857
5251,MD,24,2020-09-19,119744,682.0,615.5714285714286,3932,7.0,5.714285714285714
5252,MD,24,2020-09-20,120156,412.0,602.2857142857143,3937,5.0,5.714285714285714
5253,MD,24,2020-09-21,120566,410.0,590.8571428571429,3939,2.0,5.857142857142857
5254,MD,24,2020-09-22,120912,346.0,546.1428571428571,3949,10.0,6.857142857142857
5255,MD,24,2020-09-23,121297,385.0,487.0,3957,8.0,6.714285714285714
5256,MD,24,2020-09-24,121800,503.0,468.7142857142857,3963,6.0,6.428571428571429
5257,MD,24,2020-09-25,122359,559.0,471.0,3973,10.0,6.857142857142857
5258,MD,24,2020-09-26,122972,613.0,461.14285714285717,3981,8.0,7.0
5259,MD,24,2020-09-27,123400,428.0,463.42857142857144,3984,3.0,6.714285714285714
5260,MD,24,2020-09-28,123877,477.0,473.0,3992,8.0,7.571428571428571
5261,MD,24,2020-09-29,124311,434.0,485.57142857142856,3997,5.0,6.857142857142857
5262,MD,24,2020-09-30,124725,414.0,489.7142857142857,4004,7.0,6.714285714285714
5263,MD,24,2020-10-01,125510,785.0,530.0,4007,3.0,6.285714285714286
5264,MD,24,2020-10-02,126222,712.0,551.8571428571429,4009,2.0,5.142857142857143
5265,MD,24,2020-10-03,126812,590.0,548.5714285714286,4011,2.0,4.285714285714286
5266,MD,24,2020-10-04,127290,478.0,555.7142857142857,4016,5.0,4.571428571428571
5267,MD,24,2020-10-05,127790,500.0,559.0,4016,0.0,3.4285714285714284
5268,MD,24,2020-10-06,128203,413.0,556.0,4023,7.0,3.7142857142857144
5269,MD,24,2020-10-07,128664,461.0,562.7142857142857,4031,8.0,3.857142857142857
5270,MD,24,2020-10-08,129422,758.0,558.8571428571429,4038,7.0,4.428571428571429
5271,MD,24,2020-10-09,130159,737.0,562.4285714285714,4045,7.0,5.142857142857143
5272,MD,24,2020-10-10,130795,636.0,569.0,4046,1.0,5.0
5273,MD,24,2020-10-11,131357,562.0,581.0,4059,13.0,6.142857142857143
5274,MD,24,2020-10-12,131861,504.0,581.5714285714286,4061,2.0,6.428571428571429
5275,MD,24,2020-10-13,132343,482.0,591.4285714285714,4068,7.0,6.428571428571429
5276,MD,24,2020-10-14,132918,575.0,607.7142857142857,4075,7.0,6.285714285714286
5277,MD,24,2020-10-15,133547,629.0,589.2857142857143,4086,11.0,6.857142857142857
5278,MD,24,2020-10-16,134329,782.0,595.7142857142857,4088,2.0,6.142857142857143
5279,MD,24,2020-10-17,135127,798.0,618.8571428571429,4095,7.0,7.0
5280,MD,24,2020-10-18,135657,530.0,614.2857142857143,4098,3.0,5.571428571428571
5281,MD,24,2020-10-19,136154,497.0,613.2857142857143,4101,3.0,5.714285714285714
5282,MD,24,2020-10-20,136744,590.0,628.7142857142857,4105,4.0,5.285714285714286
5283,MD,24,2020-10-21,137236,492.0,616.8571428571429,4113,8.0,5.428571428571429
5284,MD,24,2020-10-22,137979,743.0,633.1428571428571,4124,11.0,5.428571428571429
5285,MD,24,2020-10-23,138691,712.0,623.1428571428571,4131,7.0,6.142857142857143
5286,MD,24,2020-10-24,139487,796.0,622.8571428571429,4140,9.0,6.428571428571429
5287,MD,24,2020-10-25,140279,792.0,660.2857142857143,4153,13.0,7.857142857142857
5288,MD,24,2020-10-26,140844,565.0,670.0,4156,3.0,7.857142857142857
5289,MD,24,2020-10-27,141741,897.0,713.8571428571429,4162,6.0,8.142857142857142
5290,MD,24,2020-10-28,142425,684.0,741.2857142857143,4171,9.0,8.285714285714286
5291,MD,24,2020-10-29,143387,962.0,772.5714285714286,4179,8.0,7.857142857142857
5292,MD,24,2020-10-30,144314,927.0,803.2857142857143,4189,10.0,8.285714285714286
5293,MD,24,2020-10-31,145281,967.0,827.7142857142857,4198,9.0,8.285714285714286
5294,MD,24,2020-11-01,146145,864.0,838.0,4208,10.0,7.857142857142857
5295,MD,24,2020-11-02,146994,849.0,878.5714285714286,4211,3.0,7.857142857142857
5296,MD,24,2020-11-03,147766,772.0,860.7142857142857,4217,6.0,7.857142857142857
5297,MD,24,2020-11-04,148766,1000.0,905.8571428571429,4223,6.0,7.428571428571429
5298,MD,24,2020-11-05,149964,1198.0,939.5714285714286,4233,10.0,7.714285714285714
5299,MD,24,2020-11-06,151505,1541.0,1027.2857142857142,4244,11.0,7.857142857142857
