,Unnamed: 0,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average,population
295,295,AL,1,2020-11-12,210637,2001.0,1639.857142857143,3209,12.0,26.857142857142854,4903185
296,296,AL,1,2020-11-13,213617,2980.0,1843.4285714285716,3229,20.0,26.142857142857146,4903185
297,297,AL,1,2020-11-14,215843,2226.0,1908.7142857142856,3244,15.0,23.57142857142857,4903185
298,298,AL,1,2020-11-15,217822,1979.0,2019.2857142857144,3246,2.0,23.714285714285715,4903185
299,299,AL,1,2020-11-16,219232,1410.0,2053.714285714286,3247,1.0,23.857142857142854,4903185
300,300,AL,1,2020-11-17,220846,1614.0,2039.857142857143,3296,49.0,25.714285714285715,4903185
301,301,AL,1,2020-11-18,223486,2640.0,2121.428571428572,3342,46.0,20.714285714285715,4903185
302,302,AL,1,2020-11-19,225910,2424.0,2181.8571428571427,3412,70.0,29.0,4903185
303,303,AL,1,2020-11-20,228373,2463.0,2108.0,3445,33.0,30.857142857142854,4903185
304,304,AL,1,2020-11-21,230708,2335.0,2123.5714285714284,3454,9.0,30.0,4903185
305,305,AL,1,2020-11-22,232506,1798.0,2097.714285714286,3454,0.0,29.714285714285715,4903185
306,306,AL,1,2020-11-23,234078,1572.0,2120.8571428571427,3456,2.0,29.857142857142854,4903185
307,307,AL,1,2020-11-24,236865,2787.0,2288.428571428572,3469,13.0,24.714285714285715,4903185
308,308,AL,1,2020-11-25,239318,2453.0,2261.714285714286,3529,60.0,26.714285714285715,4903185
309,309,AL,1,2020-11-26,241957,2639.0,2292.428571428572,3569,40.0,22.428571428571423,4903185
310,310,AL,1,2020-11-27,242874,917.0,2071.5714285714284,3569,0.0,17.714285714285715,4903185
311,311,AL,1,2020-11-28,244993,2119.0,2040.7142857142856,3569,0.0,16.428571428571427,4903185
312,312,AL,1,2020-11-29,247229,2236.0,2103.285714285714,3574,5.0,17.142857142857142,4903185
313,313,AL,1,2020-11-30,249523,2294.0,2206.428571428572,3575,1.0,17.0,4903185
314,314,AL,1,2020-12-01,252900,3377.0,2290.714285714286,3634,59.0,23.57142857142857,4903185
315,315,AL,1,2020-12-02,256828,3928.0,2501.428571428572,3708,74.0,25.57142857142857,4903185
316,316,AL,1,2020-12-03,260359,3531.0,2628.857142857143,3773,65.0,29.142857142857146,4903185
317,317,AL,1,2020-12-04,264199,3840.0,3046.4285714285716,3828,55.0,37.0,4903185
318,318,AL,1,2020-12-05,267589,3390.0,3228.0,3873,45.0,43.42857142857143,4903185
319,319,AL,1,2020-12-06,269877,2288.0,3235.4285714285716,3885,12.0,44.42857142857143,4903185
320,320,AL,1,2020-12-07,272228,2351.0,3243.5714285714284,3888,3.0,44.714285714285715,4903185
321,321,AL,1,2020-12-08,276665,4437.0,3395.0,3937,49.0,43.28571428571429,4903185
322,322,AL,1,2020-12-09,280187,3522.0,3337.0,3981,44.0,39.0,4903185
323,323,AL,1,2020-12-10,284922,4735.0,3509.0,4028,47.0,36.42857142857143,4903185
324,324,AL,1,2020-12-11,288775,3853.0,3510.857142857143,4078,50.0,35.714285714285715,4903185
325,325,AL,1,2020-12-12,288775,0.0,3026.5714285714284,4078,0.0,29.285714285714285,4903185
326,326,AL,1,2020-12-13,288775,0.0,2699.714285714286,4078,0.0,27.57142857142857,4903185
327,327,AL,1,2020-12-14,297887,9112.0,3665.571428571429,4098,20.0,30.0,4903185
328,328,AL,1,2020-12-15,301533,3646.0,3552.5714285714284,4123,25.0,26.57142857142857,4903185
329,329,AL,1,2020-12-16,305640,4107.0,3636.142857142857,4197,74.0,30.857142857142854,4903185
330,330,AL,1,2020-12-17,310335,4695.0,3630.4285714285716,4253,56.0,32.142857142857146,4903185
331,331,AL,1,2020-12-18,315683,5348.0,3844.0,4296,43.0,31.142857142857146,4903185
332,332,AL,1,2020-12-19,319904,4221.0,4447.0,4389,93.0,44.42857142857143,4903185
333,333,AL,1,2020-12-20,322452,2548.0,4811.0,4389,0.0,44.42857142857143,4903185
334,334,DE,10,2020-01-22,0,,,0,,,973764
335,335,DE,10,2020-01-23,0,0.0,,0,0.0,,973764
336,336,DE,10,2020-01-24,0,0.0,,0,0.0,,973764
337,337,DE,10,2020-01-25,0,0.0,,0,0.0,,973764
338,338,DE,10,2020-01-26,0,0.0,,0,0.0,,973764
339,339,DE,10,2020-01-27,0,0.0,,0,0.0,,973764
340,340,DE,10,2020-01-28,0,0.0,,0,0.0,,973764
341,341,DE,10,2020-01-29,0,0.0,0.0,0,0.0,0.0,973764
342,342,DE,10,2020-01-30,0,0.0,0.0,0,0.0,0.0,973764
343,343,DE,10,2020-01-31,0,0.0,0.0,0,0.0,0.0,973764
344,344,DE,10,2020-02-01,0,0.0,0.0,0,0.0,0.0,973764
345,345,DE,10,2020-02-02,0,0.0,0.0,0,0.0,0.0,973764
346,346,DE,10,2020-02-03,0,0.0,0.0,0,0.0,0.0,973764
347,347,DE,10,2020-02-04,0,0.0,0.0,0,0.0,0.0,973764
348,348,DE,10,2020-02-05,0,0.0,0.0,0,0.0,0.0,973764
349,349,DE,10,2020-02-06,0,0.0,0.0,0,0.0,0.0,973764
350,350,DE,10,2020-02-07,0,0.0,0.0,0,0.0,0.0,973764
351,351,DE,10,2020-02-08,0,0.0,0.0,0,0.0,0.0,973764
352,352,DE,10,2020-02-09,0,0.0,0.0,0,0.0,0.0,973764
353,353,DE,10,2020-02-10,0,0.0,0.0,0,0.0,0.0,973764
354,354,DE,10,2020-02-11,0,0.0,0.0,0,0.0,0.0,973764
355,355,DE,10,2020-02-12,0,0.0,0.0,0,0.0,0.0,973764
356,356,DE,10,2020-02-13,0,0.0,0.0,0,0.0,0.0,973764
357,357,DE,10,2020-02-14,0,0.0,0.0,0,0.0,0.0,973764
358,358,DE,10,2020-02-15,0,0.0,0.0,0,0.0,0.0,973764
359,359,DE,10,2020-02-16,0,0.0,0.0,0,0.0,0.0,973764
360,360,DE,10,2020-02-17,0,0.0,0.0,0,0.0,0.0,973764
361,361,DE,10,2020-02-18,0,0.0,0.0,0,0.0,0.0,973764
362,362,DE,10,2020-02-19,0,0.0,0.0,0,0.0,0.0,973764
363,363,DE,10,2020-02-20,0,0.0,0.0,0,0.0,0.0,973764
364,364,DE,10,2020-02-21,0,0.0,0.0,0,0.0,0.0,973764
365,365,DE,10,2020-02-22,0,0.0,0.0,0,0.0,0.0,973764
366,366,DE,10,2020-02-23,0,0.0,0.0,0,0.0,0.0,973764
367,367,DE,10,2020-02-24,0,0.0,0.0,0,0.0,0.0,973764
368,368,DE,10,2020-02-25,0,0.0,0.0,0,0.0,0.0,973764
369,369,DE,10,2020-02-26,0,0.0,0.0,0,0.0,0.0,973764
370,370,DE,10,2020-02-27,0,0.0,0.0,0,0.0,0.0,973764
371,371,DE,10,2020-02-28,0,0.0,0.0,0,0.0,0.0,973764
372,372,DE,10,2020-02-29,0,0.0,0.0,0,0.0,0.0,973764
373,373,DE,10,2020-03-01,0,0.0,0.0,0,0.0,0.0,973764
374,374,DE,10,2020-03-02,0,0.0,0.0,0,0.0,0.0,973764
375,375,DE,10,2020-03-03,0,0.0,0.0,0,0.0,0.0,973764
376,376,DE,10,2020-03-04,0,0.0,0.0,0,0.0,0.0,973764
377,377,DE,10,2020-03-05,0,0.0,0.0,0,0.0,0.0,973764
378,378,DE,10,2020-03-06,0,0.0,0.0,0,0.0,0.0,973764
379,379,DE,10,2020-03-07,0,0.0,0.0,0,0.0,0.0,973764
380,380,DE,10,2020-03-08,0,0.0,0.0,0,0.0,0.0,973764
381,381,DE,10,2020-03-09,0,0.0,0.0,0,0.0,0.0,973764
382,382,DE,10,2020-03-10,0,0.0,0.0,0,0.0,0.0,973764
383,383,DE,10,2020-03-11,0,0.0,0.0,0,0.0,0.0,973764
384,384,DE,10,2020-03-12,4,4.0,0.5714285714285714,0,0.0,0.0,973764
385,385,DE,10,2020-03-13,4,0.0,0.5714285714285714,0,0.0,0.0,973764
386,386,DE,10,2020-03-14,6,2.0,0.8571428571428571,0,0.0,0.0,973764
387,387,DE,10,2020-03-15,7,1.0,1.0,0,0.0,0.0,973764
388,388,DE,10,2020-03-16,8,1.0,1.1428571428571428,0,0.0,0.0,973764
389,389,DE,10,2020-03-17,17,9.0,2.4285714285714284,0,0.0,0.0,973764
390,390,DE,10,2020-03-18,26,9.0,3.7142857142857135,0,0.0,0.0,973764
391,391,DE,10,2020-03-19,30,4.0,3.7142857142857135,0,0.0,0.0,973764
392,392,DE,10,2020-03-20,39,9.0,5.0,0,0.0,0.0,973764
393,393,DE,10,2020-03-21,45,6.0,5.571428571428571,0,0.0,0.0,973764
394,394,DE,10,2020-03-22,56,11.0,7.0,0,0.0,0.0,973764
395,395,DE,10,2020-03-23,87,31.0,11.285714285714285,0,0.0,0.0,973764
396,396,DE,10,2020-03-24,104,17.0,12.428571428571427,0,0.0,0.0,973764
397,397,DE,10,2020-03-25,119,15.0,13.285714285714285,0,0.0,0.0,973764
398,398,DE,10,2020-03-26,119,0.0,12.714285714285715,0,0.0,0.0,973764
399,399,DE,10,2020-03-27,165,46.0,18.0,2,2.0,0.2857142857142857,973764
400,400,DE,10,2020-03-28,214,49.0,24.142857142857146,5,3.0,0.7142857142857143,973764
401,401,DE,10,2020-03-29,232,18.0,25.142857142857146,6,1.0,0.8571428571428571,973764
402,402,DE,10,2020-03-30,264,32.0,25.285714285714285,7,1.0,1.0,973764
403,403,DE,10,2020-03-31,319,55.0,30.714285714285715,10,3.0,1.4285714285714286,973764
404,404,DE,10,2020-04-01,368,49.0,35.57142857142857,11,1.0,1.5714285714285714,973764
405,405,DE,10,2020-04-02,393,25.0,39.142857142857146,12,1.0,1.7142857142857142,973764
406,406,DE,10,2020-04-03,450,57.0,40.714285714285715,14,2.0,1.7142857142857142,973764
407,407,DE,10,2020-04-04,593,143.0,54.14285714285714,14,0.0,1.2857142857142858,973764
408,408,DE,10,2020-04-05,673,80.0,63.0,14,0.0,1.1428571428571428,973764
409,409,DE,10,2020-04-06,783,110.0,74.14285714285714,15,1.0,1.1428571428571428,973764
410,410,DE,10,2020-04-07,928,145.0,87.0,16,1.0,0.8571428571428571,973764
411,411,DE,10,2020-04-08,1116,188.0,106.85714285714286,19,3.0,1.1428571428571428,973764
412,412,DE,10,2020-04-09,1209,93.0,116.57142857142857,23,4.0,1.5714285714285714,973764
413,413,DE,10,2020-04-10,1326,117.0,125.14285714285714,32,9.0,2.571428571428572,973764
414,414,DE,10,2020-04-11,1479,153.0,126.57142857142857,33,1.0,2.7142857142857144,973764
415,415,DE,10,2020-04-12,1638,159.0,137.85714285714286,35,2.0,3.0,973764
416,416,DE,10,2020-04-13,1761,123.0,139.71428571428572,35,0.0,2.8571428571428568,973764
417,417,DE,10,2020-04-14,1926,165.0,142.57142857142858,43,8.0,3.8571428571428568,973764
418,418,DE,10,2020-04-15,2014,88.0,128.28571428571428,46,3.0,3.8571428571428568,973764
419,419,DE,10,2020-04-16,2075,61.0,123.71428571428572,52,6.0,4.142857142857143,973764
420,420,DE,10,2020-04-17,2323,248.0,142.42857142857142,61,9.0,4.142857142857143,973764
421,421,DE,10,2020-04-18,2538,215.0,151.28571428571428,67,6.0,4.857142857142857,973764
422,422,DE,10,2020-04-19,2538,0.0,128.57142857142858,67,0.0,4.571428571428571,973764
423,423,DE,10,2020-04-20,2745,207.0,140.57142857142858,72,5.0,5.285714285714286,973764
424,424,DE,10,2020-04-21,2931,186.0,143.57142857142858,82,10.0,5.571428571428571,973764
425,425,DE,10,2020-04-22,3200,269.0,169.42857142857142,89,7.0,6.142857142857142,973764
426,426,DE,10,2020-04-23,3308,108.0,176.14285714285714,92,3.0,5.7142857142857135,973764
427,427,DE,10,2020-04-24,3442,134.0,159.85714285714286,100,8.0,5.571428571428571,973764
428,428,DE,10,2020-04-25,3576,134.0,148.28571428571428,112,12.0,6.428571428571429,973764
429,429,DE,10,2020-04-26,4034,458.0,213.7142857142857,120,8.0,7.571428571428571,973764
430,430,DE,10,2020-04-27,4162,128.0,202.42857142857144,125,5.0,7.571428571428571,973764
431,431,DE,10,2020-04-28,4575,413.0,234.85714285714286,137,12.0,7.857142857142858,973764
432,432,DE,10,2020-04-29,4655,80.0,207.85714285714286,144,7.0,7.857142857142858,973764
433,433,DE,10,2020-04-30,4734,79.0,203.7142857142857,152,8.0,8.571428571428571,973764
434,434,DE,10,2020-05-01,4918,184.0,210.85714285714286,159,7.0,8.428571428571429,973764
435,435,DE,10,2020-05-02,5038,120.0,208.85714285714286,168,9.0,8.0,973764
436,436,DE,10,2020-05-03,5208,170.0,167.71428571428572,177,9.0,8.142857142857142,973764
437,437,DE,10,2020-05-04,5288,80.0,160.85714285714286,182,5.0,8.142857142857142,973764
438,438,DE,10,2020-05-05,5371,83.0,113.71428571428572,187,5.0,7.142857142857142,973764
439,439,DE,10,2020-05-06,5778,407.0,160.42857142857142,193,6.0,7.0,973764
440,440,DE,10,2020-05-07,5939,161.0,172.14285714285714,202,9.0,7.142857142857142,973764
441,441,DE,10,2020-05-08,6111,172.0,170.42857142857142,202,0.0,6.142857142857142,973764
442,442,DE,10,2020-05-09,6280,169.0,177.4285714285714,202,0.0,4.857142857142857,973764
443,443,DE,10,2020-05-10,6447,167.0,177.0,202,0.0,3.571428571428572,973764
444,444,DE,10,2020-05-11,6555,108.0,181.0,223,21.0,5.857142857142858,973764
445,445,DE,10,2020-05-12,6741,186.0,195.7142857142857,236,13.0,7.0,973764
446,446,DE,10,2020-05-13,6952,211.0,167.71428571428572,247,11.0,7.7142857142857135,973764
447,447,DE,10,2020-05-14,7214,262.0,182.14285714285717,260,13.0,8.285714285714286,973764
448,448,DE,10,2020-05-15,7366,152.0,179.28571428571428,271,11.0,9.857142857142858,973764
449,449,DE,10,2020-05-16,7537,171.0,179.5714285714286,286,15.0,12.0,973764
450,450,DE,10,2020-05-17,7670,133.0,174.71428571428572,290,4.0,12.571428571428573,973764
451,451,DE,10,2020-05-18,7870,200.0,187.85714285714286,297,7.0,10.571428571428571,973764
452,452,DE,10,2020-05-19,8037,167.0,185.14285714285717,304,7.0,9.714285714285714,973764
453,453,DE,10,2020-05-20,8194,157.0,177.4285714285714,310,6.0,9.0,973764
454,454,DE,10,2020-05-21,8386,192.0,167.42857142857142,317,7.0,8.142857142857142,973764
455,455,DE,10,2020-05-22,8529,143.0,166.14285714285714,322,5.0,7.2857142857142865,973764
456,456,DE,10,2020-05-23,8690,161.0,164.71428571428572,324,2.0,5.428571428571429,973764
457,457,DE,10,2020-05-24,8809,119.0,162.71428571428572,326,2.0,5.142857142857143,973764
458,458,DE,10,2020-05-25,8965,156.0,156.42857142857142,332,6.0,5.0,973764
459,459,DE,10,2020-05-26,9066,101.0,147.0,336,4.0,4.571428571428571,973764
460,460,DE,10,2020-05-27,9096,30.0,128.85714285714286,345,9.0,5.0,973764
461,461,DE,10,2020-05-28,9171,75.0,112.14285714285714,346,1.0,4.142857142857143,973764
462,462,DE,10,2020-05-29,9236,65.0,101.0,356,10.0,4.857142857142857,973764
463,463,DE,10,2020-05-30,9422,186.0,104.57142857142857,361,5.0,5.285714285714286,973764
464,464,DE,10,2020-05-31,9498,76.0,98.42857142857143,366,5.0,5.7142857142857135,973764
465,465,DE,10,2020-06-01,9605,107.0,91.42857142857143,368,2.0,5.142857142857143,973764
466,466,DE,10,2020-06-02,9685,80.0,88.42857142857143,373,5.0,5.285714285714286,973764
467,467,DE,10,2020-06-03,9712,27.0,88.0,375,2.0,4.285714285714286,973764
468,468,DE,10,2020-06-04,9746,34.0,82.14285714285714,385,10.0,5.571428571428571,973764
469,469,DE,10,2020-06-05,9773,27.0,76.71428571428571,388,3.0,4.571428571428571,973764
470,470,DE,10,2020-06-06,9845,72.0,60.42857142857143,390,2.0,4.142857142857143,973764
471,471,DE,10,2020-06-07,9942,97.0,63.42857142857143,398,8.0,4.571428571428571,973764
472,472,DE,10,2020-06-08,9972,30.0,52.42857142857143,398,0.0,4.285714285714286,973764
473,473,DE,10,2020-06-09,10020,48.0,47.85714285714285,410,12.0,5.285714285714286,973764
474,474,DE,10,2020-06-10,10056,36.0,49.14285714285714,413,3.0,5.428571428571429,973764
475,475,DE,10,2020-06-11,10065,9.0,45.57142857142857,414,1.0,4.142857142857143,973764
476,476,DE,10,2020-06-12,10173,108.0,57.14285714285714,414,0.0,3.7142857142857135,973764
477,477,DE,10,2020-06-13,10229,56.0,54.85714285714285,419,5.0,4.142857142857143,973764
478,478,DE,10,2020-06-14,10264,35.0,46.0,422,3.0,3.4285714285714284,973764
479,479,DE,10,2020-06-15,10340,76.0,52.57142857142857,423,1.0,3.571428571428572,973764
480,480,DE,10,2020-06-16,10401,61.0,54.42857142857143,424,1.0,2.0,973764
481,481,DE,10,2020-06-17,10444,43.0,55.42857142857143,426,2.0,1.8571428571428568,973764
482,482,DE,10,2020-06-18,10499,55.0,62.0,431,5.0,2.4285714285714284,973764
483,483,DE,10,2020-06-19,10611,112.0,62.57142857142857,433,2.0,2.7142857142857144,973764
484,484,DE,10,2020-06-20,10679,68.0,64.28571428571429,434,1.0,2.142857142857143,973764
485,485,DE,10,2020-06-21,10775,96.0,73.0,435,1.0,1.8571428571428568,973764
486,486,DE,10,2020-06-22,10820,45.0,68.57142857142857,435,0.0,1.7142857142857142,973764
487,487,DE,10,2020-06-23,10847,27.0,63.714285714285715,503,68.0,11.285714285714285,973764
488,488,DE,10,2020-06-24,10886,39.0,63.14285714285714,504,1.0,11.142857142857142,973764
489,489,DE,10,2020-06-25,10961,75.0,66.0,506,2.0,10.714285714285714,973764
490,490,DE,10,2020-06-26,11017,56.0,58.0,506,0.0,10.428571428571429,973764
491,491,DE,10,2020-06-27,11091,74.0,58.85714285714285,506,0.0,10.285714285714286,973764
492,492,DE,10,2020-06-28,11222,131.0,63.85714285714285,506,0.0,10.142857142857142,973764
493,493,DE,10,2020-06-29,11376,154.0,79.42857142857143,506,0.0,10.142857142857142,973764
494,494,DE,10,2020-06-30,11479,103.0,90.28571428571428,507,1.0,0.5714285714285714,973764
495,495,DE,10,2020-07-01,11510,31.0,89.14285714285714,508,1.0,0.5714285714285714,973764
496,496,DE,10,2020-07-02,11731,221.0,110.0,510,2.0,0.5714285714285714,973764
497,497,DE,10,2020-07-03,11923,192.0,129.42857142857142,510,0.0,0.5714285714285714,973764
498,498,DE,10,2020-07-04,12100,177.0,144.14285714285714,512,2.0,0.8571428571428571,973764
499,499,DE,10,2020-07-05,12128,28.0,129.42857142857142,512,0.0,0.8571428571428571,973764
500,500,DE,10,2020-07-06,12293,165.0,131.0,512,0.0,0.8571428571428571,973764
501,501,DE,10,2020-07-07,12414,121.0,133.57142857142858,514,2.0,1.0,973764
502,502,DE,10,2020-07-08,12462,48.0,136.0,515,1.0,1.0,973764
503,503,DE,10,2020-07-09,12531,69.0,114.28571428571428,516,1.0,0.8571428571428571,973764
504,504,DE,10,2020-07-10,12652,121.0,104.14285714285714,516,0.0,0.8571428571428571,973764
505,505,DE,10,2020-07-11,12743,91.0,91.85714285714286,515,-1.0,0.42857142857142855,973764
506,506,DE,10,2020-07-12,12804,61.0,96.57142857142857,515,0.0,0.42857142857142855,973764
507,507,DE,10,2020-07-13,12879,75.0,83.71428571428571,515,0.0,0.42857142857142855,973764
508,508,DE,10,2020-07-14,12972,93.0,79.71428571428571,521,6.0,1.0,973764
509,509,DE,10,2020-07-15,13050,78.0,84.0,521,0.0,0.8571428571428571,973764
510,510,DE,10,2020-07-16,13114,64.0,83.28571428571429,521,0.0,0.7142857142857143,973764
511,511,DE,10,2020-07-17,13355,241.0,100.42857142857143,523,2.0,1.0,973764
512,512,DE,10,2020-07-18,13429,74.0,98.0,523,0.0,1.1428571428571428,973764
513,513,DE,10,2020-07-19,13519,90.0,102.14285714285714,523,0.0,1.1428571428571428,973764
514,514,DE,10,2020-07-20,13624,105.0,106.42857142857143,523,0.0,1.1428571428571428,973764
515,515,DE,10,2020-07-21,13746,122.0,110.57142857142857,525,2.0,0.5714285714285714,973764
516,516,DE,10,2020-07-22,13792,46.0,106.0,527,2.0,0.8571428571428571,973764
517,517,DE,10,2020-07-23,13924,132.0,115.71428571428572,529,2.0,1.1428571428571428,973764
518,518,DE,10,2020-07-24,14171,247.0,116.57142857142857,578,49.0,7.857142857142858,973764
519,519,DE,10,2020-07-25,14175,4.0,106.57142857142857,579,1.0,8.0,973764
520,520,DE,10,2020-07-26,14290,115.0,110.14285714285714,579,0.0,8.0,973764
521,521,DE,10,2020-07-27,14406,116.0,111.71428571428572,579,0.0,8.0,973764
522,522,DE,10,2020-07-28,14602,196.0,122.28571428571428,579,0.0,7.7142857142857135,973764
523,523,DE,10,2020-07-29,14689,87.0,128.14285714285714,581,2.0,7.7142857142857135,973764
524,524,DE,10,2020-07-30,14782,93.0,122.57142857142857,581,0.0,7.428571428571429,973764
525,525,DE,10,2020-07-31,14848,66.0,96.71428571428572,583,2.0,0.7142857142857143,973764
526,526,DE,10,2020-08-01,14877,29.0,100.28571428571428,585,2.0,0.8571428571428571,973764
527,527,DE,10,2020-08-02,14949,72.0,94.14285714285714,585,0.0,0.8571428571428571,973764
528,528,DE,10,2020-08-03,15055,106.0,92.71428571428572,585,0.0,0.8571428571428571,973764
529,529,DE,10,2020-08-04,15137,82.0,76.42857142857143,587,2.0,1.1428571428571428,973764
530,530,DE,10,2020-08-05,15296,159.0,86.7142857142857,587,0.0,0.8571428571428571,973764
531,531,DE,10,2020-08-06,15365,69.0,83.28571428571429,587,0.0,0.8571428571428571,973764
532,532,DE,10,2020-08-07,15444,79.0,85.14285714285714,588,1.0,0.7142857142857143,973764
533,533,DE,10,2020-08-08,15502,58.0,89.2857142857143,590,2.0,0.7142857142857143,973764
534,534,DE,10,2020-08-09,15575,73.0,89.42857142857143,591,1.0,0.8571428571428571,973764
535,535,DE,10,2020-08-10,15634,59.0,82.71428571428571,591,0.0,0.8571428571428571,973764
536,536,DE,10,2020-08-11,15699,65.0,80.28571428571429,591,0.0,0.5714285714285714,973764
537,537,DE,10,2020-08-12,15849,150.0,79.0,591,0.0,0.5714285714285714,973764
538,538,DE,10,2020-08-13,15967,118.0,86.0,592,1.0,0.7142857142857143,973764
539,539,DE,10,2020-08-14,16340,373.0,128.0,592,0.0,0.5714285714285714,973764
540,540,DE,10,2020-08-15,16396,56.0,127.71428571428572,592,0.0,0.2857142857142857,973764
541,541,DE,10,2020-08-16,16451,55.0,125.14285714285714,592,0.0,0.14285714285714285,973764
542,542,DE,10,2020-08-17,16536,85.0,128.85714285714286,592,0.0,0.14285714285714285,973764
543,543,DE,10,2020-08-18,16592,56.0,127.57142857142857,592,0.0,0.14285714285714285,973764
544,544,DE,10,2020-08-19,16638,46.0,112.71428571428572,595,3.0,0.5714285714285714,973764
545,545,DE,10,2020-08-20,16705,67.0,105.42857142857143,595,0.0,0.42857142857142855,973764
546,546,DE,10,2020-08-21,16743,38.0,57.57142857142857,600,5.0,1.1428571428571428,973764
547,547,DE,10,2020-08-22,16794,51.0,56.85714285714285,600,0.0,1.1428571428571428,973764
548,548,DE,10,2020-08-23,16858,64.0,58.14285714285714,600,0.0,1.1428571428571428,973764
549,549,DE,10,2020-08-24,16901,43.0,52.14285714285714,603,3.0,1.5714285714285714,973764
550,550,DE,10,2020-08-25,16931,30.0,48.42857142857143,603,0.0,1.5714285714285714,973764
551,551,DE,10,2020-08-26,16969,38.0,47.28571428571429,604,1.0,1.2857142857142858,973764
552,552,DE,10,2020-08-27,16976,7.0,38.714285714285715,604,0.0,1.2857142857142858,973764
553,553,DE,10,2020-08-28,17083,107.0,48.57142857142857,604,0.0,0.5714285714285714,973764
554,554,DE,10,2020-08-29,17312,229.0,74.0,604,0.0,0.5714285714285714,973764
555,555,DE,10,2020-08-30,17343,31.0,69.28571428571429,604,0.0,0.5714285714285714,973764
556,556,DE,10,2020-08-31,17429,86.0,75.42857142857143,605,1.0,0.2857142857142857,973764
557,557,DE,10,2020-09-01,17513,84.0,83.14285714285714,605,0.0,0.2857142857142857,973764
558,558,DE,10,2020-09-02,17549,36.0,82.85714285714286,606,1.0,0.2857142857142857,973764
559,559,DE,10,2020-09-03,17653,104.0,96.71428571428572,606,0.0,0.2857142857142857,973764
560,560,DE,10,2020-09-04,17752,99.0,95.57142857142857,606,0.0,0.2857142857142857,973764
561,561,DE,10,2020-09-05,17892,140.0,82.85714285714286,608,2.0,0.5714285714285714,973764
562,562,DE,10,2020-09-06,18043,151.0,100.0,609,1.0,0.7142857142857143,973764
563,563,DE,10,2020-09-07,18249,206.0,117.14285714285714,609,0.0,0.5714285714285714,973764
564,564,DE,10,2020-09-08,18308,59.0,113.57142857142857,609,0.0,0.5714285714285714,973764
565,565,DE,10,2020-09-09,18308,0.0,108.42857142857143,609,0.0,0.42857142857142855,973764
566,566,DE,10,2020-09-10,18466,158.0,116.14285714285714,613,4.0,1.0,973764
567,567,DE,10,2020-09-11,18559,93.0,115.28571428571428,613,0.0,1.0,973764
568,568,DE,10,2020-09-12,18726,167.0,119.14285714285714,613,0.0,0.7142857142857143,973764
569,569,DE,10,2020-09-13,18849,123.0,115.14285714285714,615,2.0,0.8571428571428571,973764
